,Age,Assists,Defensive Point Shares,ES Assists,ES Blocks,ES Face-Off Losses,ES Face-Off Pct,ES Face-Off Wins,ES Goals,ES Hits,GW Goals,Games Played,Goals,Offenisve Point Shares,PP Assists,PP Goals,Penalty Minutes,Player,Plus Minus,Point Shares,Points,Position,SH Assists,SH Goals,Shooting Perecentage,Shots,Team,Time on Ice,Time on Ice Avg
316,22,19,1.7,17,33,6,45.5,5,16,46,3,60,17,3.2,2,1,53,Anthony Mantha,10,4.9,36,RW,0,0,12.8,133,Detroit Red Wings,954,15:54
317,31,22,2.4,15,92,0,,0,11,67,2,72,14,3.4,7,3,40,Mike Green,-20,5.8,36,D,0,0,11.2,125,Detroit Red Wings,1696,23:33
318,20,15,0.5,13,22,236,45.4,196,11,67,1,80,17,1.8,2,5,37,Dylan Larkin,-28,2.3,32,C,0,1,9.6,178,Detroit Red Wings,1292,16:09
319,22,11,0.8,8,21,46,44.6,37,17,30,3,64,18,2.8,3,1,28,Andreas Athanasiou,-7,3.6,29,C,0,0,15.0,120,Detroit Red Wings,862,13:28
320,29,14,0.5,11,27,12,29.4,5,2,144,1,64,7,0.1,2,5,50,Justin Abdelkader,-20,0.7,21,LW,1,0,6.7,104,Detroit Red Wings,1066,16:40
321,30,9,0.7,6,18,204,51.4,216,6,71,1,50,8,0.6,2,2,20,Darren Helm,-6,1.4,17,C,1,0,8.2,98,Detroit Red Wings,768,15:22
322,27,11,0.8,10,62,261,54.0,307,3,150,0,74,3,-0.8,1,0,26,Luke Glendening,-10,0.0,14,C,0,0,3.9,76,Detroit Red Wings,956,12:55
323,26,9,1.5,8,56,0,,0,4,55,0,49,4,0.8,0,0,12,Nick Jensen,-7,2.3,13,D,1,0,6.8,59,Detroit Red Wings,870,17:45
324,36,11,2.1,5,81,0,,0,2,77,0,57,2,0.3,6,0,32,Niklas Kronwall,-7,2.3,13,D,0,0,3.0,67,Detroit Red Wings,1109,19:27
325,25,11,0.2,9,38,230,50.6,236,1,81,0,80,2,-1.5,2,1,14,Riley Sheahan,-29,-1.2,13,C,0,0,1.8,109,Detroit Red Wings,1118,13:58
326,26,8,2.5,8,170,0,,0,4,100,2,82,4,-0.5,0,0,33,Danny DeKeyser,-22,2.0,12,D,0,0,4.7,85,Detroit Red Wings,1800,21:57
327,23,9,3.0,9,87,2,0.0,0,3,73,0,66,3,0.2,0,0,51,Xavier Ouellet,2,3.2,12,D,0,0,3.4,89,Detroit Red Wings,1186,17:58
328,32,8,2.2,8,36,0,,0,1,86,0,51,1,-0.1,0,0,63,Jonathan Ericsson,-2,2.1,9,D,0,0,2.3,43,Detroit Red Wings,980,19:13
329,32,2,0.2,2,52,1,66.7,2,5,71,1,55,5,-0.3,0,0,18,Drew Miller,-12,0.0,7,LW,0,0,11.6,43,Detroit Red Wings,565,10:17
330,24,6,0.3,4,14,0,,0,0,12,0,27,1,0.4,2,1,6,Ryan Sproul,-8,0.7,7,D,0,0,2.2,46,Detroit Red Wings,409,15:09
331,34,3,0.3,3,17,74,58.0,102,3,101,0,42,3,-0.2,0,0,63,Steve Ott,-6,0.1,6,C,0,0,9.1,33,Detroit Red Wings,439,10:28
332,25,6,1.8,5,44,0,,0,0,8,0,30,0,0.0,0,0,12,Alexey Marchenko,6,1.8,6,D,1,0,0.0,27,Detroit Red Wings,539,17:59
333,27,3,1.4,1,38,0,,0,1,43,1,33,2,0.0,2,1,34,Brendan Smith,-1,1.4,5,D,0,0,5.1,39,Detroit Red Wings,618,18:44
334,24,0,0.1,0,5,31,54.4,37,1,10,0,11,1,-0.1,0,0,2,Tomas Nosek,-1,0.0,1,LW,0,0,5.3,19,Detroit Red Wings,111,10:07
335,26,1,0.0,1,0,0,,0,0,0,0,2,0,0.0,0,0,0,Matthew Lorito,0,0.1,1,LW,0,0,0.0,6,Detroit Red Wings,29,14:26
336,29,1,0.1,1,0,0,,0,0,3,0,6,0,0.0,0,0,0,Ben Street,1,0.1,1,C,0,0,0.0,8,Detroit Red Wings,50,8:15
337,21,0,0.0,0,0,1,50.0,1,0,12,0,7,0,-0.2,0,0,0,Tyler Bertuzzi,-1,-0.1,0,LW,0,0,0.0,3,Detroit Red Wings,64,9:06
338,25,0,0.0,0,2,0,,0,0,3,0,4,0,-0.1,0,0,0,Mitch Callahan,0,0.0,0,RW,0,0,0.0,2,Detroit Red Wings,27,6:49
339,25,0,0.0,0,0,0,,0,0,0,0,14,0,0.0,0,0,0,Jared Coreau,0,1.0,0,G,0,0,,0,Detroit Red Wings,712,50:50
340,32,0,0.0,0,0,0,,0,0,0,0,26,0,0.0,0,0,2,Jimmy Howard,0,5.1,0,G,0,0,,0,Detroit Red Wings,1397,53:43
341,24,0,-0.1,0,3,1,0.0,0,0,6,0,16,0,-0.5,0,0,2,Tomas Jurco,-8,-0.6,0,RW,0,0,0.0,12,Detroit Red Wings,161,10:02
342,26,0,-0.1,0,4,0,,0,0,8,0,5,0,-0.1,0,0,0,Brian Lashoff,-3,-0.2,0,D,0,0,0.0,1,Detroit Red Wings,63,12:31
343,24,0,0.0,0,0,0,,0,0,0,0,50,0,0.0,0,0,2,Petr Mrazek,0,6.5,0,G,0,0,,0,Detroit Red Wings,2858,57:09
344,22,0,0.0,0,0,0,,0,0,3,0,1,0,0.0,0,0,0,Dan Renouf,0,0.0,0,D,0,0,0.0,1,Detroit Red Wings,14,13:35
345,23,0,0.9,0,13,0,,0,0,24,0,19,0,-0.4,0,0,2,Robbie Russo,2,0.5,0,D,0,0,0.0,18,Detroit Red Wings,305,16:04
346,20,0,0.0,0,1,0,,0,0,2,0,2,0,-0.1,0,0,0,Evgeny Svechnikov,0,0.0,0,RW,0,0,0.0,4,Detroit Red Wings,26,13:09
347,20,70,3.0,45,29,458,43.2,348,26,34,6,82,30,9.7,24,3,26,Connor McDavid,27,12.8,100,C,1,1,12.0,251,Edmonton Oilers,1733,21:08
348,21,48,2.0,31,36,496,49.0,476,19,41,5,82,29,7.6,17,10,20,Leon Draisaitl,7,9.6,77,C,0,0,16.9,172,Edmonton Oilers,1548,18:53
349,26,31,1.6,21,37,10,50.0,10,16,26,0,82,20,4.1,10,4,16,Jordan Eberle,3,5.7,51,RW,0,0,9.6,208,Edmonton Oilers,1375,16:46
350,28,27,1.4,14,20,3,57.1,4,11,202,3,82,23,4.3,13,12,50,Milan Lucic,-3,5.7,50,LW,0,0,13.1,175,Edmonton Oilers,1407,17:10
351,23,25,1.2,19,35,712,43.8,556,13,47,4,82,18,2.8,6,5,29,Ryan Nugent-Hopkins,-10,4.0,43,C,0,0,9.0,200,Edmonton Oilers,1451,17:42
352,28,15,2.0,12,23,9,40.0,6,24,189,5,81,27,3.9,3,3,95,Patrick Maroon,13,6.0,42,LW,0,0,15.2,178,Edmonton Oilers,1356,16:44
353,23,26,4.3,12,146,0,,0,9,43,3,82,12,3.3,13,3,6,Oscar Klefbom,7,7.6,38,D,1,0,6.0,201,Edmonton Oilers,1834,22:22
354,31,19,1.1,15,34,444,50.4,452,3,71,6,78,16,2.6,3,11,17,Mark Letestu,-2,3.7,35,C,1,2,13.3,120,Edmonton Oilers,1111,14:14
355,30,27,4.6,17,166,0,,0,6,55,1,80,8,2.7,10,1,18,Andrej Sekera,14,7.3,35,D,0,1,6.3,128,Edmonton Oilers,1719,21:29
356,26,17,1.2,17,16,7,36.4,4,7,201,0,79,7,0.8,0,0,101,Zack Kassian,4,2.0,24,RW,0,0,6.4,110,Edmonton Oilers,972,12:18
357,24,15,5.0,15,160,0,,0,4,253,0,79,4,0.6,0,0,55,Adam Larsson,21,5.5,19,D,0,0,4.7,85,Edmonton Oilers,1592,20:09
358,22,11,1.0,7,19,167,41.2,117,5,97,2,60,7,0.6,3,2,16,Drake Caggiula,3,1.6,18,LW,1,0,7.5,93,Edmonton Oilers,794,13:14
359,22,12,2.7,10,64,0,,0,2,111,0,62,3,0.7,2,1,29,Matt Benning,8,3.5,15,D,0,0,4.3,69,Edmonton Oilers,1030,16:37
360,30,6,0.8,6,39,21,25.0,7,8,39,1,67,8,-0.2,0,0,34,Benoit Pouliot,-5,0.6,14,LW,0,0,10.4,77,Edmonton Oilers,942,14:03
361,29,12,3.3,11,213,0,,0,1,67,1,68,1,-0.2,1,0,23,Kris Russell,5,3.1,13,D,0,0,1.5,68,Edmonton Oilers,1443,21:13
362,25,3,0.3,3,13,7,53.3,8,8,70,1,31,8,1.3,0,0,6,Tyler Pitlick,0,1.6,11,RW,0,0,14.8,54,Edmonton Oilers,308,9:55
363,21,6,1.5,6,53,0,,0,5,107,0,44,5,0.9,0,0,33,Darnell Nurse,0,2.4,11,D,0,0,5.9,85,Edmonton Oilers,749,17:01
364,22,6,0.7,6,15,3,40.0,2,4,64,0,41,4,0.3,0,0,4,Anton Slepyshev,5,1.0,10,LW,0,0,7.3,55,Edmonton Oilers,456,11:07
365,18,7,0.6,7,10,1,0.0,0,0,11,0,28,1,0.1,0,1,10,Jesse Puljujarvi,5,0.7,8,RW,0,0,2.4,41,Edmonton Oilers,315,11:15
366,35,3,0.4,3,39,100,56.9,132,4,79,1,42,4,0.0,0,0,29,Matt Hendricks,-3,0.3,7,LW,0,0,9.5,42,Edmonton Oilers,451,10:45
367,28,4,0.9,4,47,0,,0,2,145,2,40,2,0.1,0,0,65,Eric Gryba,-5,1.0,6,D,0,0,4.4,45,Edmonton Oilers,646,16:08
368,30,2,0.2,2,9,79,54.3,94,2,3,0,18,2,0.1,0,0,6,David Desharnais,-1,0.3,4,C,0,0,12.5,16,Edmonton Oilers,204,11:21
369,25,2,0.2,2,6,1,0.0,0,2,30,1,14,2,0.3,0,0,2,Iiro Pakarinen,2,0.5,4,RW,0,0,13.3,15,Edmonton Oilers,125,8:55
370,25,3,0.3,3,7,62,56.0,79,1,28,0,22,1,0.0,0,0,6,Anton Lander,2,0.3,4,C,0,0,8.3,12,Edmonton Oilers,215,9:46
371,29,2,0.1,2,2,0,,0,0,1,0,4,0,0.2,0,0,0,Mark Fayne,1,0.3,2,D,0,0,0.0,4,Edmonton Oilers,32,7:55
372,22,0,0.1,0,5,12,36.8,7,1,20,1,10,1,0.0,0,0,2,Jujhar Khaira,1,0.1,1,LW,0,0,10.0,10,Edmonton Oilers,93,9:15
373,25,1,0.9,1,46,0,,0,0,31,0,28,0,-0.4,0,0,16,Brandon Davidson,1,0.5,1,D,0,0,0.0,29,Edmonton Oilers,431,15:24
374,25,0,0.0,0,0,0,,0,0,3,0,3,0,0.0,0,0,4,Taylor Beck,-1,-0.1,0,LW,0,0,,0,Edmonton Oilers,18,5:53
375,23,0,0.0,0,0,0,,0,0,0,0,8,0,0.0,0,0,0,Laurent Brossoit,0,1.2,0,G,0,0,,0,Edmonton Oilers,332,41:33
376,32,0,0.0,0,0,0,,0,0,0,0,7,0,0.0,0,0,0,Jonas Gustavsson,0,0.2,0,G,0,0,,0,Edmonton Oilers,329,47:00
377,24,0,0.0,0,3,0,,0,0,2,0,2,0,0.0,0,0,0,Jordan Oesterle,-1,-0.1,0,D,0,0,0.0,2,Edmonton Oilers,35,17:17
378,,0,0.1,0,2,0,,0,0,3,0,3,0,0.0,0,0,2,Dillon Simpson,0,0.0,0,D,0,0,0.0,2,Edmonton Oilers,33,10:53
379,29,0,0.0,0,0,0,,0,0,0,0,73,0,0.0,0,0,4,Cam Talbot,0,14.0,0,G,0,0,,0,Edmonton Oilers,4294,58:49
380,23,31,1.7,20,51,829,50.2,835,21,164,2,82,23,3.8,10,2,43,Vincent Trocheck,-13,5.5,54,C,1,0,10.0,230,Florida Panthers,1708,20:50
381,21,31,2.1,20,30,547,46.5,476,18,39,5,61,21,4.8,11,3,10,Aleksander Barkov,13,6.9,52,C,0,0,14.8,142,Florida Panthers,1184,19:24
382,26,21,0.8,11,17,148,45.2,122,22,105,6,75,30,5.4,10,8,38,Jon Marchessault,-21,6.2,51,C,0,0,15.5,193,Florida Panthers,1268,16:55
383,44,30,1.9,25,4,1,50.0,1,8,21,2,82,16,3.0,5,8,56,Jaromir Jagr,2,4.9,46,RW,0,0,8.8,181,Florida Panthers,1394,17:00
384,30,36,4.0,19,76,0,,0,3,28,0,82,5,2.8,16,2,39,Keith Yandle,-6,6.9,41,D,1,0,2.8,178,Florida Panthers,1807,22:02
385,25,22,1.4,17,34,3,50.0,3,8,75,3,80,15,1.7,5,6,17,Reilly Smith,-13,3.1,37,RW,0,1,9.4,160,Florida Panthers,1468,18:21
386,33,17,1.0,11,33,69,52.1,75,6,28,2,69,11,1.0,6,4,39,Jussi Jokinen,-15,1.9,28,LW,0,1,9.3,118,Florida Panthers,1201,17:25
387,28,19,2.8,12,90,1,0.0,0,9,106,2,81,9,2.1,5,0,53,Jason Demers,-14,4.9,28,D,2,0,9.2,98,Florida Panthers,1588,19:37
388,23,16,0.7,12,7,5,44.4,4,7,18,2,31,10,2.4,4,3,13,Jonathan Huberdeau,-2,3.1,26,LW,0,0,11.6,86,Florida Panthers,556,17:55
389,27,15,0.9,12,64,27,53.4,31,5,108,1,80,9,0.4,2,1,25,Colton Sceviour,-16,1.3,24,C,1,3,5.2,172,Florida Panthers,1171,14:38
390,20,11,1.7,7,62,0,,0,5,88,2,68,10,1.6,4,4,58,Aaron Ekblad,-23,3.4,21,D,0,1,4.4,225,Florida Panthers,1459,21:28
391,22,10,3.9,8,118,0,100.0,1,7,69,0,81,7,0.5,1,0,36,Mike Matheson,-5,4.4,17,D,1,0,3.9,179,Florida Panthers,1705,21:03
392,25,13,3.8,13,99,1,0.0,0,4,72,0,82,4,0.4,0,0,10,Mark Pysyk,0,4.3,17,D,0,0,4.7,86,Florida Panthers,1522,18:34
393,35,10,1.1,7,45,386,50.0,386,4,192,1,82,6,-0.4,0,0,50,Derek MacKenzie,-7,0.6,16,C,3,2,6.6,91,Florida Panthers,1030,12:34
394,24,7,0.1,5,9,205,47.6,186,6,72,1,54,7,0.3,2,1,22,Nick Bjugstad,-19,0.5,14,C,0,0,7.7,91,Florida Panthers,710,13:09
395,24,13,2.2,13,55,0,,0,1,106,0,49,1,0.6,0,0,79,Alexander Petrovic,-1,2.7,14,D,0,0,1.8,55,Florida Panthers,889,18:09
396,20,4,0.5,4,15,117,36.4,67,4,34,1,47,6,0.3,0,2,8,Denis Malgin,-5,0.8,10,C,0,0,9.0,67,Florida Panthers,528,11:14
397,33,8,0.1,6,3,0,,0,2,6,0,20,2,0.6,2,0,6,Thomas Vanek,-7,0.6,10,LW,0,0,5.9,34,Florida Panthers,278,13:54
398,24,5,0.3,5,12,129,44.6,104,1,33,0,29,2,0.0,0,1,9,Michael Sgarbossa,-3,0.4,7,C,0,0,7.7,26,Florida Panthers,339,11:41
399,20,6,0.4,5,6,64,39.0,41,1,28,0,29,1,-0.1,1,0,4,Jared McCann,-1,0.3,7,C,0,0,2.3,44,Florida Panthers,337,11:38
400,24,3,0.2,3,12,40,51.8,43,3,33,0,31,3,0.1,0,0,11,Greg McKegg,-5,0.3,6,C,0,0,10.7,28,Florida Panthers,317,10:13
401,24,5,0.6,4,5,6,25.0,2,0,27,0,21,0,-0.2,1,0,8,Seth Griffith,6,0.4,5,C,0,0,0.0,18,Florida Panthers,277,13:12
402,39,2,0.2,2,8,10,33.3,5,2,52,0,50,2,-0.4,0,0,67,Shawn Thornton,-7,-0.2,4,LW,0,0,4.8,42,Florida Panthers,384,7:41
403,29,4,0.5,4,37,0,,0,0,49,0,39,0,-0.3,0,0,28,Jakub Kindl,-11,0.2,4,D,0,0,0.0,41,Florida Panthers,573,14:41
404,27,1,0.1,1,0,0,,0,2,19,0,14,2,0.2,0,0,18,Shane Harper,-1,0.3,3,RW,0,0,15.4,13,Florida Panthers,144,10:18
405,24,1,0.2,1,3,1,66.7,2,2,24,0,24,2,-0.1,0,0,4,Kyle Rau,-3,0.1,3,C,0,0,9.5,21,Florida Panthers,230,9:36
406,28,3,0.1,3,16,1,0.0,0,0,48,0,21,0,-0.1,0,0,22,Paul Thompson,-4,-0.1,3,RW,0,0,0.0,19,Florida Panthers,166,7:54
407,24,0,0.0,0,4,0,,0,1,13,0,5,1,0.2,0,0,10,Dylan McIlrath,-2,0.1,1,D,0,0,33.3,3,Florida Panthers,48,9:34
408,37,1,0.0,0,0,0,,0,0,0,0,40,0,0.0,1,0,4,Roberto Luongo,0,7.4,1,G,0,0,,0,Florida Panthers,2327,58:10
409,21,1,0.1,1,2,0,,0,0,3,0,3,0,0.1,0,0,0,Ian McCoshen,0,0.2,1,D,0,0,,0,Florida Panthers,40,13:15
410,30,0,0.0,0,0,0,,0,0,0,0,7,0,0.0,0,0,0,Reto Berra,0,0.2,0,G,0,0,,0,Florida Panthers,313,44:44
411,28,0,0.0,0,1,0,,0,0,1,0,1,0,0.0,0,0,4,Steven Kampfer,-1,-0.1,0,D,0,0,,0,Florida Panthers,17,16:48
412,28,0,0.0,0,0,0,,0,0,0,0,43,0,0.0,0,0,2,James Reimer,0,8.1,0,G,0,0,,0,Florida Panthers,2325,54:04
413,23,0,0.1,0,1,0,,0,0,4,0,3,0,-0.1,0,0,4,MacKenzie Weegar,0,0.1,0,D,0,0,0.0,3,Florida Panthers,52,17:27
414,32,34,2.3,22,37,680,51.9,735,21,86,9,82,32,6.7,12,10,41,Jeff Carter,2,9.0,66,C,0,1,12.8,250,Los Angeles Kings,1479,18:02
415,29,40,1.9,25,59,801,52.7,892,7,78,0,76,12,2.6,14,5,28,Anze Kopitar,-10,4.6,52,C,1,0,8.0,150,Los Angeles Kings,1578,20:46
416,24,20,2.2,14,31,14,41.7,10,20,124,5,80,24,3.8,5,3,13,Tanner Pearson,5,6.0,44,LW,1,1,12.8,187,Los Angeles Kings,1306,16:19
417,27,32,7.2,17,109,0,100.0,1,7,129,1,82,12,3.4,14,5,46,Drew Doughty,8,10.5,44,D,1,0,6.6,181,Los Angeles Kings,2226,27:09
418,29,30,3.7,17,167,1,0.0,0,6,137,3,82,9,3.1,13,2,24,Alec Martinez,-17,6.8,39,D,0,1,6.3,144,Los Angeles Kings,1775,21:38
419,32,22,1.8,20,31,3,40.0,2,9,190,1,80,14,1.9,2,4,22,Dustin Brown,-4,3.7,36,RW,0,1,8.0,175,Los Angeles Kings,1280,16:00
420,24,18,1.8,14,4,3,40.0,2,12,54,2,63,16,2.6,3,4,22,Tyler Toffoli,6,4.4,34,C,1,0,9.7,165,Los Angeles Kings,1045,16:35
421,27,19,3.6,13,122,0,,0,5,162,1,82,9,1.8,6,4,46,Jake Muzzin,-21,5.4,28,D,0,0,4.9,184,Los Angeles Kings,1828,22:18
422,30,12,1.5,11,30,66,40.0,44,11,174,3,82,12,0.7,1,1,30,Trevor Lewis,-6,2.2,24,C,0,0,8.3,145,Los Angeles Kings,1170,14:16
423,26,16,0.7,9,35,369,47.8,338,5,145,2,70,6,0.6,7,1,25,Nic Dowd,-15,1.3,22,C,0,0,7.7,78,Los Angeles Kings,872,12:27
424,34,11,1.1,9,15,1,0.0,0,7,21,3,56,10,1.1,2,3,18,Marian Gaborik,-4,2.2,21,RW,0,0,8.1,123,Los Angeles Kings,828,14:47
425,24,16,5.5,15,159,0,100.0,1,2,180,0,82,2,0.1,0,0,54,Derek Forbort,8,5.6,18,D,1,0,2.0,100,Los Angeles Kings,1650,20:07
426,24,11,1.3,11,22,359,50.2,362,5,58,1,70,6,0.0,0,0,20,Nick Shore,-2,1.3,17,C,0,1,7.6,79,Los Angeles Kings,895,12:47
427,27,7,1.4,7,21,9,30.8,4,8,96,1,63,8,-0.1,0,0,10,Dwight King,0,1.3,15,LW,0,0,9.0,89,Los Angeles Kings,945,15:00
428,26,6,1.1,6,7,3,40.0,2,6,146,0,73,6,-0.2,0,0,92,Kyle Clifford,-2,0.9,12,LW,0,0,4.9,122,Los Angeles Kings,783,10:43
429,30,8,0.6,7,10,2,50.0,2,4,53,0,45,4,0.2,1,0,14,Devin Setoguchi,-5,0.8,12,RW,0,0,6.7,60,Los Angeles Kings,560,12:27
430,39,3,0.1,3,4,7,36.4,4,3,37,4,19,6,0.8,0,3,16,Jarome Iginla,-9,0.9,9,RW,0,0,18.2,33,Los Angeles Kings,310,16:20
431,27,4,0.6,4,7,4,33.3,2,4,62,0,46,4,-0.1,0,0,44,Jordan Nolan,-3,0.5,8,C,0,0,10.3,39,Los Angeles Kings,499,10:51
432,24,8,0.6,4,13,0,,0,0,17,0,22,0,0.5,4,0,4,Paul Ladue,-5,1.0,8,D,0,0,0.0,27,Los Angeles Kings,339,15:24
433,24,6,2.3,5,65,0,,0,0,73,0,49,1,0.0,1,1,6,Kevin Gravel,3,2.3,7,D,0,0,1.9,52,Los Angeles Kings,693,14:09
434,20,4,0.3,1,7,86,43.8,67,2,23,1,25,2,0.0,2,0,6,Adrian Kempe,-3,0.4,6,LW,1,0,6.3,32,Los Angeles Kings,306,12:14
435,34,4,0.5,3,28,0,,0,1,10,0,18,1,0.3,1,0,6,Tom Gilbert,-4,0.8,5,D,0,0,8.3,12,Los Angeles Kings,278,15:27
436,26,2,2.2,2,54,0,,0,2,110,0,49,2,-0.3,0,0,54,Brayden McNabb,1,2.0,4,D,0,0,4.3,47,Los Angeles Kings,738,15:04
437,33,1,1.2,1,27,0,,0,1,71,0,26,1,-0.1,0,0,19,Matt Greene,3,1.2,2,D,0,0,7.1,14,Los Angeles Kings,343,13:11
438,25,2,0.5,2,7,28,59.4,41,0,70,0,36,0,-0.9,0,0,70,Andy Andreoff,-2,-0.4,2,LW,0,0,0.0,38,Los Angeles Kings,381,10:36
439,23,2,0.2,2,4,0,,0,0,10,0,6,0,0.0,0,0,2,Jonny Brodzinski,2,0.2,2,C,0,0,0.0,17,Los Angeles Kings,74,12:17
440,31,2,0.2,2,2,0,100.0,3,0,7,0,12,0,-0.2,0,0,0,Teddy Purcell,0,0.0,2,LW,0,0,0.0,10,Los Angeles Kings,155,12:54
441,34,1,0.0,0,0,0,,0,0,0,0,53,0,0.0,1,0,0,Peter Budaj,0,8.1,1,G,0,0,,0,Los Angeles Kings,3029,57:10
442,30,0,0.0,0,0,0,,0,0,0,0,7,0,0.0,0,0,2,Ben Bishop,0,0.7,0,G,0,0,,0,Los Angeles Kings,410,58:34
443,25,0,0.0,0,,,,,0,0,0,1,0,0.0,0,0,0,Jack Campbell,0,0.1,0,G,0,0,,0,Los Angeles Kings,20,20:00
444,31,0,0.0,0,0,0,,0,0,0,0,17,0,0.0,0,0,2,Jonathan Quick,0,2.7,0,G,0,0,,0,Los Angeles Kings,931,54:46
445,29,0,0.0,0,0,0,,0,0,0,0,13,0,0.0,0,0,0,Jeff Zatkoff,0,0.4,0,G,0,0,,0,Los Angeles Kings,550,42:20
446,24,43,2.3,29,50,17,48.5,16,16,50,4,81,26,6.2,13,7,12,Mikael Granlund,23,8.5,69,C,1,3,14.7,177,Minnesota Wild,1525,18:49
447,32,37,2.0,24,39,597,49.1,577,23,42,8,82,28,6.0,12,4,34,Eric Staal,17,8.0,65,C,1,1,13.3,211,Minnesota Wild,1526,18:36
448,33,40,2.4,20,65,761,55.2,938,16,32,4,80,18,4.1,18,2,34,Mikko Koivu,27,6.6,58,C,2,0,12.9,139,Minnesota Wild,1529,19:07
449,24,32,1.8,26,20,1,0.0,0,17,120,3,82,25,5.6,6,8,53,Nino Niederreiter,17,7.4,57,RW,0,0,13.4,186,Minnesota Wild,1236,15:04
450,24,38,1.7,33,63,134,46.0,114,14,101,5,82,18,4.4,5,4,36,Charlie Coyle,13,6.1,56,C,0,0,11.3,159,Minnesota Wild,1370,16:42
451,25,25,2.5,25,42,4,20.0,1,21,73,3,79,22,4.3,0,1,30,Jason Zucker,34,6.7,47,LW,0,0,12.8,172,Minnesota Wild,1208,15:17
452,34,34,1.0,27,39,39,50.0,39,13,44,2,78,13,3.5,7,0,4,Jason Pominville,2,4.6,47,RW,0,0,7.4,176,Minnesota Wild,1110,14:14
453,32,23,0.9,17,69,5,61.5,8,13,46,4,69,19,3.4,6,6,30,Zach Parise,-3,4.3,42,LW,0,0,9.8,194,Minnesota Wild,1203,17:26
454,32,31,6.6,22,105,0,,0,4,72,1,82,9,2.7,8,4,36,Ryan Suter,34,9.3,40,D,1,1,5.5,164,Minnesota Wild,2208,26:55
455,27,28,5.9,23,140,0,,0,9,49,2,76,10,3.0,4,1,20,Jared Spurgeon,33,8.9,38,D,1,0,6.9,144,Minnesota Wild,1827,24:02
456,22,23,3.9,16,71,0,,0,5,96,1,76,11,3.1,6,6,59,Mathew Dumba,15,6.9,34,D,1,0,8.4,131,Minnesota Wild,1545,20:20
457,25,11,1.1,11,38,346,53.9,404,14,39,4,72,15,1.8,0,1,28,Erik Haula,5,2.8,26,C,0,0,11.2,134,Minnesota Wild,995,13:49
458,23,22,2.7,17,89,0,,0,1,20,2,68,3,1.4,5,2,20,Jonas Brodin,5,4.1,25,D,0,0,3.5,85,Minnesota Wild,1331,19:34
459,29,8,0.8,6,19,9,18.2,2,13,85,0,79,13,1.5,2,0,94,Chris Stewart,3,2.3,21,RW,0,0,15.9,82,Minnesota Wild,821,10:23
460,26,7,0.5,7,15,21,47.5,19,6,29,0,37,6,1.1,0,0,0,Jordan Schroeder,5,1.6,13,C,0,0,16.2,37,Minnesota Wild,362,9:47
461,29,9,0.2,9,13,125,57.8,171,3,40,0,20,4,1.0,0,1,10,Martin Hanzal,-2,1.2,13,C,0,0,9.3,43,Minnesota Wild,310,15:31
462,26,9,2.0,9,85,0,,0,4,50,0,71,4,0.3,0,0,25,Marco Scandella,-2,2.3,13,D,0,0,4.5,88,Minnesota Wild,1302,18:20
463,23,2,0.7,2,15,180,47.5,163,7,52,2,52,7,0.3,0,0,10,Tyler Graovac,7,1.1,9,C,0,0,14.6,48,Minnesota Wild,512,9:50
464,25,6,2.1,6,59,0,,0,2,69,0,51,2,0.2,0,0,26,Christian Folin,10,2.3,8,D,0,0,5.1,39,Minnesota Wild,762,14:56
465,20,4,0.2,4,8,64,41.3,45,3,23,1,15,3,0.7,0,0,4,Joel Eriksson Ek,1,0.8,7,LW,0,0,20.0,15,Minnesota Wild,159,10:37
466,30,5,0.8,4,63,0,,0,2,30,0,39,2,0.4,1,0,12,Nate Prosser,0,1.2,7,D,0,0,10.0,20,Minnesota Wild,496,12:44
467,28,1,-0.2,1,7,6,40.0,4,2,49,0,19,2,0.0,0,0,14,Ryan White,-8,-0.2,3,C,0,0,11.8,17,Minnesota Wild,189,9:57
468,27,2,0.1,2,5,32,45.8,27,1,5,0,9,1,0.2,0,0,9,Zac Dalpe,0,0.3,3,C,0,0,12.5,8,Minnesota Wild,77,8:33
469,22,3,0.2,2,16,0,,0,0,10,0,13,0,0.1,1,0,2,Gustav Olofsson,-1,0.3,3,D,0,0,0.0,7,Minnesota Wild,175,13:29
470,25,0,0.0,0,3,0,,0,1,2,0,9,1,0.0,0,0,2,Teemu Pulkkinen,-1,0.0,1,LW,0,0,25.0,4,Minnesota Wild,84,9:23
471,23,0,0.4,0,8,0,,0,1,2,0,17,1,0.0,0,0,2,Mike Reilly,1,0.4,1,D,0,0,5.3,19,Minnesota Wild,210,12:23
472,22,1,0.0,1,3,0,,0,0,7,0,5,0,0.0,0,0,4,Christoph Bertschy,0,0.0,1,C,0,0,0.0,5,Minnesota Wild,41,8:08
473,23,1,0.1,1,1,0,,0,0,26,0,13,0,-0.1,0,0,29,Kurtis Gabriel,0,0.0,1,RW,0,0,0.0,3,Minnesota Wild,76,5:49
474,26,1,0.0,1,0,0,,0,0,0,0,18,0,0.0,0,0,4,Darcy Kuemper,0,2.6,1,G,0,0,,0,Minnesota Wild,1053,58:30
475,30,0,0.0,0,1,10,52.4,11,0,2,0,3,0,-0.1,0,0,0,Patrick Cannone,0,0.0,0,C,0,0,0.0,2,Minnesota Wild,24,7:53
