,Adjusted Cap Hit,Age,Base Salary,Cap Percentage,Performance Bonus,Player,Position,Signing Bonus,Team,Total Cap Hit,Total Salary
425,"$3,325,000 ",28,"$1,990,244",4.57,-,Dan Girardi,D,-,New York Rangers 2012-2013 Salary Cap ,"$3,325,000 ","$1,990,244"
426,"$3,200,000 ",25,"$1,931,707",4.40,-,Derick Brassard,C,-,New York Rangers 2012-2013 Salary Cap ,"$3,200,000 ","$1,931,707"
427,"$2,550,000 ",22,"$1,287,805",3.51,-,Michael Del Zotto,D,-,New York Rangers 2012-2013 Salary Cap ,"$2,550,000 ","$1,287,805"
428,"$1,700,000 ",26,"$1,400,000",2.34,-,Anton Stralman,D,"$200,000",New York Rangers 2012-2013 Salary Cap ,"$1,700,000 ","$1,600,000"
429,"$1,700,000 ",27,"$995,122",2.34,-,Brian Boyle,C,-,New York Rangers 2012-2013 Salary Cap ,"$1,700,000 ","$995,122"
430,"$1,633,333 ",25,"$878,049",2.25,-,Derek Dorsett,RW,"$100,000",New York Rangers 2012-2013 Salary Cap ,"$1,633,333 ","$978,049"
431,"$1,550,000 ",31,"$907,317",2.13,-,Taylor Pyatt,LW,-,New York Rangers 2012-2013 Salary Cap ,"$1,550,000 ",-
432,"$1,300,000 ",35,"$760,976",1.79,-,Martin Biron,G,-,New York Rangers 2012-2013 Salary Cap ,"$1,300,000 ",-
433,"$1,066,667 ",27,"$643,902",1.47,-,Darroll Powe,C,-,New York Rangers 2012-2013 Salary Cap ,"$1,066,667 ",-
434,"$1,000,000 ",34,"$585,366",1.38,-,Arron Asham,RW,-,New York Rangers 2012-2013 Salary Cap ,"$1,000,000 ",-
435,"$875,000 ",23,"$512,195",1.20,"$425,000",Ryan McDonagh,D,"$87,500",New York Rangers 2012-2013 Salary Cap ,"$875,000 ","$512,195"
436,"$820,333 ",22,"$512,195",1.13,-,Derek Stepan,C,"$87,500",New York Rangers 2012-2013 Salary Cap ,"$820,333 ","$599,695"
437,"$810,000 ",21,"$652,153",1.11,"$125,000",John Moore,D,-,New York Rangers 2012-2013 Salary Cap ,"$810,000 ","$474,146"
438,"$800,000 ",21,"$810,000",1.10,"$637,500",Chris Kreider,LW,"$90,000",New York Rangers 2012-2013 Salary Cap ,"$800,000 ","$900,000"
439,"$750,000 ",28,"$439,024",1.03,-,Steve Eminger,D,-,New York Rangers 2012-2013 Salary Cap ,"$750,000 ",-
440,"$700,000 ",25,"$409,756",0.96,-,Benn Ferriero,LW,-,New York Rangers 2012-2013 Salary Cap ,"$700,000 ",-
441,"$700,000 ",25,"$384,146",0.96,-,Mats Zuccarello-Aasen,RW,-,New York Rangers 2012-2013 Salary Cap ,"$700,000 ","$384,146"
442,"$662,500 ",24,"$600,000",0.91,"$187,500",Carl Hagelin,LW,"$87,500",New York Rangers 2012-2013 Salary Cap ,"$662,500 ","$687,500"
443,"$650,000 ",28,"$380,488",0.89,-,Matt Gilroy,D,-,New York Rangers 2012-2013 Salary Cap ,"$650,000 ",-
444,"$600,000 ",0,"$351,220",0.83,-,Kris Newbury,C,-,New York Rangers 2012-2013 Salary Cap ,"$600,000 ",-
445,"$550,000 ",24,"$321,951",0.76,-,Brandon Mashinter,LW,-,New York Rangers 2012-2013 Salary Cap ,"$550,000 ",-
446,"$550,000 ",29,"$321,951",0.76,-,Brandon Segal,RW,-,New York Rangers 2012-2013 Salary Cap ,"$550,000 ",-
447,"$7,000,000 ",29,"$4,682,927",13.26,-,Jason Spezza,C,-,Ottawa Senators 2012-2013 Salary Cap ,"$7,000,000 ","$4,682,927"
448,"$6,500,000 ",22,"$2,804,878",12.31,-,Erik Karlsson,D,"$1,000,000",Ottawa Senators 2012-2013 Salary Cap ,"$6,500,000 ","$3,804,878"
449,"$5,500,000 ",38,"$3,219,512",10.42,-,Sergei Gonchar,D,-,Ottawa Senators 2012-2013 Salary Cap ,"$5,500,000 ","$3,219,512"
450,"$4,875,000 ",39,"$585,366",9.23,-,Daniel Alfredsson,RW,-,Ottawa Senators 2012-2013 Salary Cap ,"$4,875,000 ",-
451,"$4,333,333 ",27,"$2,780,488",8.21,-,Milan Michalek,LW,-,Ottawa Senators 2012-2013 Salary Cap ,"$4,333,333 ","$2,780,488"
452,"$3,187,500 ",31,"$1,756,098",6.04,-,Craig Anderson,G,-,Ottawa Senators 2012-2013 Salary Cap ,"$3,187,500 ","$1,756,098"
453,"$3,083,333 ",34,"$1,902,439",5.84,-,Chris Phillips,D,-,Ottawa Senators 2012-2013 Salary Cap ,"$3,083,333 ","$1,902,439"
454,"$3,000,000 ",27,"$1,609,756",5.68,-,Marc Methot,D,-,Ottawa Senators 2012-2013 Salary Cap ,"$3,000,000 ","$1,609,756"
455,"$2,000,000 ",25,"$1,170,732",3.79,-,Guillaume Latendresse,RW,-,Ottawa Senators 2012-2013 Salary Cap ,"$2,000,000 ",-
456,"$2,000,000 ",33,"$1,170,732",3.79,-,Chris Neil,RW,-,Ottawa Senators 2012-2013 Salary Cap ,"$2,000,000 ","$1,170,732"
457,"$1,400,000 ",23,"$936,585",2.65,-,Kyle Turris,C,-,Ottawa Senators 2012-2013 Salary Cap ,"$1,400,000 ","$936,585"
458,"$1,295,000 ",21,"$810,000",2.45,"$425,000",Jared Cowen,D,-,Ottawa Senators 2012-2013 Salary Cap ,"$1,295,000 ","$810,000"
459,"$1,150,000 ",28,"$1,150,000",2.18,-,Mike Lundin,D,-,Ottawa Senators 2012-2013 Salary Cap ,"$1,150,000 ",-
460,"$925,000 ",22,"$478,537",1.75,-,Cory Conacher,C,"$92,500",Ottawa Senators 2012-2013 Salary Cap ,"$925,000 ",-
461,"$875,000 ",22,"$512,195",1.66,-,Patrick Wiercioch,D,"$87,500",Ottawa Senators 2012-2013 Salary Cap ,"$875,000 ","$599,695"
462,"$863,333 ",21,"$810,000",1.64,-,Jakob Silfverberg,RW,"$90,000",Ottawa Senators 2012-2013 Salary Cap ,"$863,333 ","$900,000"
463,"$816,667 ",26,"$468,293",1.55,-,Colin Greening,C,-,Ottawa Senators 2012-2013 Salary Cap ,"$816,667 ","$468,293"
464,"$800,000 ",26,"$468,293",1.52,-,Peter Regin,LW,-,Ottawa Senators 2012-2013 Salary Cap ,"$800,000 ","$468,293"
465,"$700,000 ",24,"$453,659",1.33,-,Zack Smith,C,-,Ottawa Senators 2012-2013 Salary Cap ,"$700,000 ","$453,659"
466,"$650,000 ",28,"$380,488",1.23,-,Andre Benoit,D,-,Ottawa Senators 2012-2013 Salary Cap ,"$650,000 ","$380,488"
467,"$625,000 ",26,"$380,488",1.18,-,Erik Condra,LW,-,Ottawa Senators 2012-2013 Salary Cap ,"$625,000 ","$380,488"
468,"$605,000 ",22,"$580,000",1.15,-,Derek Grant,LW,"$55,000",Ottawa Senators 2012-2013 Salary Cap ,"$605,000 ",-
469,"$562,500 ",24,"$307,317",1.07,-,Eric Gryba,D,-,Ottawa Senators 2012-2013 Salary Cap ,"$562,500 ","$307,317"
470,"$8,700,000 ",26,"$5,268,293",11.12,-,Evgeni Malkin,C,-,Pittsburgh Penguins 2012-2013 Salary Cap ,"$8,700,000 ","$5,268,293"
471,"$8,700,000 ",25,"$4,390,244",11.12,-,Sidney Crosby,C,-,Pittsburgh Penguins 2012-2013 Salary Cap ,"$8,700,000 ","$4,390,244"
472,"$7,000,000 ",35,"$4,097,561",8.95,-,Jarome Iginla,RW,-,Pittsburgh Penguins 2012-2013 Salary Cap ,"$7,000,000 ","$4,097,561"
473,"$5,000,000 ",31,"$5,000,000",6.39,-,Paul Martin,D,-,Pittsburgh Penguins 2012-2013 Salary Cap ,"$5,000,000 ","$5,000,000"
474,"$5,000,000 ",27,"$3,219,512",6.39,-,Marc-Andre Fleury,G,-,Pittsburgh Penguins 2012-2013 Salary Cap ,"$5,000,000 ","$3,219,512"
475,"$5,000,000 ",25,"$2,926,829",6.39,-,James Neal,LW,-,Pittsburgh Penguins 2012-2013 Salary Cap ,"$5,000,000 ","$2,926,829"
476,"$4,100,000 ",33,"$2,400,000",5.24,-,Brenden Morrow,LW,-,Pittsburgh Penguins 2012-2013 Salary Cap ,"$4,100,000 ","$2,400,000"
477,"$3,750,000 ",32,"$2,195,122",4.80,-,Brooks Orpik,D,-,Pittsburgh Penguins 2012-2013 Salary Cap ,"$3,750,000 ","$2,195,122"
478,"$3,725,000 ",33,"$2,180,488",4.76,-,Chris Kunitz,LW,-,Pittsburgh Penguins 2012-2013 Salary Cap ,"$3,725,000 ","$2,180,488"
479,"$3,500,000 ",25,"$2,048,780",4.48,-,Kris Letang,D,-,Pittsburgh Penguins 2012-2013 Salary Cap ,"$3,500,000 ","$2,048,780"
480,"$2,500,000 ",32,"$1,463,415",3.20,-,Douglas Murray,D,-,Pittsburgh Penguins 2012-2013 Salary Cap ,"$2,500,000 ",-
481,"$2,300,000 ",25,"$1,229,268",2.94,-,Matt Niskanen,D,-,Pittsburgh Penguins 2012-2013 Salary Cap ,"$2,300,000 ","$1,229,268"
482,"$2,270,000 ",29,"$1,756,098",2.90,-,Jussi Jokinen,LW,-,Pittsburgh Penguins 2012-2013 Salary Cap ,"$2,270,000 ","$1,756,098"
483,"$2,066,667 ",23,"$1,170,732",2.64,-,Brandon Sutter,C,-,Pittsburgh Penguins 2012-2013 Salary Cap ,"$2,066,667 ","$1,170,732"
484,"$2,000,000 ",26,"$1,170,732",2.56,-,Tyler Kennedy,C,-,Pittsburgh Penguins 2012-2013 Salary Cap ,"$2,000,000 ","$1,170,732"
485,"$2,000,000 ",0,"$1,170,732",2.56,-,Tomas Vokoun,G,"$250,000",Pittsburgh Penguins 2012-2013 Salary Cap ,"$2,000,000 ","$1,170,732"
486,"$1,800,000 ",34,"$731,707",2.30,-,Matt Cooke,LW,-,Pittsburgh Penguins 2012-2013 Salary Cap ,"$1,800,000 ","$731,707"
487,"$1,536,923 ",23,"$507,621",1.97,-,Eric Hartzell,G,"$92,500",Pittsburgh Penguins 2012-2013 Salary Cap ,"$1,536,923 ",-
488,"$1,500,000 ",33,"$878,049",1.92,-,Pascal Dupuis,LW,-,Pittsburgh Penguins 2012-2013 Salary Cap ,"$1,500,000 ","$878,049"
489,"$1,100,000 ",28,"$543,902",1.41,-,Tanner Glass,LW,"$100,000",Pittsburgh Penguins 2012-2013 Salary Cap ,"$1,100,000 ","$643,902"
490,"$925,000 ",18,-,1.18,-,Olli Maatta,D,"$92,500",Pittsburgh Penguins 2012-2013 Salary Cap ,"$925,000 ","$92,500"
491,"$840,000 ",21,"$810,000",1.07,-,Simon Despres,D,-,Pittsburgh Penguins 2012-2013 Salary Cap ,"$840,000 ","$493,902"
492,"$675,000 ",35,"$365,854",0.86,-,Craig Adams,RW,-,Pittsburgh Penguins 2012-2013 Salary Cap ,"$675,000 ","$365,854"
493,"$575,000 ",24,"$365,854",0.74,-,Dustin Jeffrey,C,-,Pittsburgh Penguins 2012-2013 Salary Cap ,"$575,000 ",-
494,"$566,667 ",30,"$525,000",0.72,-,Deryk Engelland,D,-,Pittsburgh Penguins 2012-2013 Salary Cap ,"$566,667 ","$525,000"
495,"$550,000 ",27,"$307,317",0.70,-,Joe Vitale,C,-,Pittsburgh Penguins 2012-2013 Salary Cap ,"$550,000 ","$307,317"
496,"$525,000 ",23,"$525,000",0.67,-,Robert Bortuzzo,D,-,Pittsburgh Penguins 2012-2013 Salary Cap ,"$525,000 ","$525,000"
497,"$7,000,000 ",33,"$4,097,561",10.93,-,Joe Thornton,C,"$1,000,000",San Jose Sharks 2012-2013 Salary Cap ,"$7,000,000 ","$5,097,561"
498,"$6,900,000 ",33,"$4,039,024",10.78,-,Patrick Marleau,LW,"$1,380,000",San Jose Sharks 2012-2013 Salary Cap ,"$6,900,000 ","$5,419,024"
499,"$6,666,667 ",36,"$3,904,390",10.41,-,Dan Boyle,D,-,San Jose Sharks 2012-2013 Salary Cap ,"$6,666,667 ","$3,904,390"
500,"$5,760,000 ",27,"$5,760,000",9.00,-,Brent Burns,D,-,San Jose Sharks 2012-2013 Salary Cap ,"$5,760,000 ","$5,760,000"
501,"$5,000,000 ",31,"$2,926,829",7.81,-,Martin Havlat,LW,-,San Jose Sharks 2012-2013 Salary Cap ,"$5,000,000 ","$2,926,829"
502,"$4,000,000 ",28,"$2,341,463",6.25,-,Joe Pavelski,LW,-,San Jose Sharks 2012-2013 Salary Cap ,"$4,000,000 ","$2,341,463"
503,"$3,800,000 ",29,"$2,341,463",5.93,-,Antti Niemi,G,-,San Jose Sharks 2012-2013 Salary Cap ,"$3,800,000 ","$2,341,463"
504,"$3,600,000 ",32,"$2,107,317",5.62,-,Brad Stuart,D,-,San Jose Sharks 2012-2013 Salary Cap ,"$3,600,000 ","$2,107,317"
505,"$3,100,000 ",25,"$2,165,854",4.84,-,Marc-Edouard Vlasic,D,-,San Jose Sharks 2012-2013 Salary Cap ,"$3,100,000 ","$2,165,854"
506,"$2,875,000 ",23,"$1,609,756",4.49,-,Logan Couture,C,-,San Jose Sharks 2012-2013 Salary Cap ,"$2,875,000 ","$1,609,756"
507,"$1,850,000 ",29,"$1,082,927",2.89,-,Adam Burish,RW,-,San Jose Sharks 2012-2013 Salary Cap ,"$1,850,000 ","$1,082,927"
508,"$1,750,000 ",30,"$1,024,390",2.73,-,Raffi Torres,LW,-,San Jose Sharks 2012-2013 Salary Cap ,"$1,750,000 ","$1,024,390"
509,"$1,250,000 ",24,"$1,400,000",1.95,-,Jason Demers,D,-,San Jose Sharks 2012-2013 Salary Cap ,"$1,250,000 ","$1,400,000"
510,"$1,250,000 ",25,"$585,366",1.95,-,Justin Braun,D,-,San Jose Sharks 2012-2013 Salary Cap ,"$1,250,000 ","$585,366"
511,"$950,000 ",24,"$556,098",1.48,-,T.J. Galiardi,LW,-,San Jose Sharks 2012-2013 Salary Cap ,"$950,000 ","$556,098"
512,"$925,000 ",22,"$541,463",1.44,"$250,000",Matt Tennyson,D,"$92,500",San Jose Sharks 2012-2013 Salary Cap ,"$925,000 ","$255,000"
513,"$925,000 ",23,"$507,621",1.44,-,Troy Grosenick,G,"$92,500",San Jose Sharks 2012-2013 Salary Cap ,"$925,000 ",-
514,"$825,000 ",24,"$482,927",1.29,-,James Sheppard,C,-,San Jose Sharks 2012-2013 Salary Cap ,"$825,000 ","$482,927"
515,"$775,000 ",24,"$409,756",1.21,-,Tommy Wingels,RW,-,San Jose Sharks 2012-2013 Salary Cap ,"$775,000 ","$409,756"
516,"$700,000 ",32,"$392,682",1.09,-,Scott Gomez,C,-,San Jose Sharks 2012-2013 Salary Cap ,"$700,000 ","$392,682"
517,"$650,000 ",24,"$380,488",1.02,-,Matt Irwin,D,-,San Jose Sharks 2012-2013 Salary Cap ,"$650,000 ","$380,488"
518,"$640,000 ",26,"$374,634",1.00,-,Andrew Desjardins,C,-,San Jose Sharks 2012-2013 Salary Cap ,"$640,000 ","$374,634"
519,"$587,500 ",26,"$365,854",0.92,-,Thomas Greiss,G,-,San Jose Sharks 2012-2013 Salary Cap ,"$587,500 ","$365,854"
520,"$577,500 ",25,"$338,049",0.90,-,Matt Pelech,D,-,San Jose Sharks 2012-2013 Salary Cap ,"$577,500 ",-
521,"$6,680,000 ",29,"$3,863,415",11.11,-,Jay Bouwmeester,D,-,St Louis Blues 2012-2013 Salary Cap ,"$6,680,000 ","$3,863,415"
522,"$4,700,000 ",0,"$2,458,537",7.82,-,Andy McDonald,C,-,St Louis Blues 2012-2013 Salary Cap ,"$4,700,000 ",-
523,"$4,500,000 ",28,"$2,195,122",7.48,-,David Backes,C,-,St Louis Blues 2012-2013 Salary Cap ,"$4,500,000 ","$2,195,122"
524,"$4,175,000 ",25,"$2,443,902",6.94,-,T.J. Oshie,RW,-,St Louis Blues 2012-2013 Salary Cap ,"$4,175,000 ","$2,443,902"
525,"$3,812,500 ",24,"$1,756,098",6.34,-,David Perron,LW,-,St Louis Blues 2012-2013 Salary Cap ,"$3,812,500 ","$1,756,098"
526,"$3,750,000 ",27,"$2,487,805",6.24,-,Jaroslav Halak,G,-,St Louis Blues 2012-2013 Salary Cap ,"$3,750,000 ","$2,487,805"
527,"$3,362,500 ",28,"$2,087,805",5.59,-,Alexander Steen,LW,-,St Louis Blues 2012-2013 Salary Cap ,"$3,362,500 ","$2,087,805"
528,"$3,166,667 ",31,"$1,756,098",5.27,-,Barret Jackman,D,-,St Louis Blues 2012-2013 Salary Cap ,"$3,166,667 ","$1,756,098"
529,"$3,000,000 ",32,"$1,756,098",4.99,-,Jordan Leopold,D,-,St Louis Blues 2012-2013 Salary Cap ,"$3,000,000 ","$1,756,098"
530,"$3,000,000 ",24,"$1,756,098",4.99,-,Chris Stewart,RW,-,St Louis Blues 2012-2013 Salary Cap ,"$3,000,000 ","$1,756,098"
531,"$2,750,000 ",26,"$1,434,146",4.57,-,Roman Polak,D,-,St Louis Blues 2012-2013 Salary Cap ,"$2,750,000 ","$1,434,146"
532,"$2,250,000 ",24,"$1,404,878",3.74,-,Patrik Berglund,C,-,St Louis Blues 2012-2013 Salary Cap ,"$2,250,000 ","$1,404,878"
533,"$1,800,000 ",27,"$995,122",2.99,-,Brian Elliott,G,-,St Louis Blues 2012-2013 Salary Cap ,"$1,800,000 ","$995,122"
534,"$1,300,000 ",25,"$760,976",2.16,-,Kris Russell,D,-,St Louis Blues 2012-2013 Salary Cap ,"$1,300,000 ","$760,976"
535,"$1,300,000 ",25,"$760,976",2.16,-,Vladimir Sobotka,LW,-,St Louis Blues 2012-2013 Salary Cap ,"$1,300,000 ",-
536,"$900,000 ",20,"$526,829",1.50,"$850,000",Vladimir Tarasenko,RW,"$90,000",St Louis Blues 2012-2013 Salary Cap ,"$900,000 ","$616,829"
537,"$875,000 ",23,"$512,195",1.46,"$400,000",Ian Cole,D,"$87,500",St Louis Blues 2012-2013 Salary Cap ,"$875,000 ","$599,695"
538,"$875,000 ",23,"$512,195",1.46,"$450,000",Kevin Shattenkirk,D,"$87,500",St Louis Blues 2012-2013 Salary Cap ,"$875,000 ","$599,695"
539,"$830,000 ",20,"$526,829",1.38,"$400,000",Jaden Schwartz,LW,"$90,000",St Louis Blues 2012-2013 Salary Cap ,"$830,000 ","$616,829"
540,"$816,666 ",22,"$787,500",1.36,"$2,350,000",Alex Pietrangelo,D,-,St Louis Blues 2012-2013 Salary Cap ,"$816,666 ","$787,500"
541,"$816,666 ",22,"$432,164",1.36,-,Evgeny Grachev,C,-,St Louis Blues 2012-2013 Salary Cap ,"$816,666 ",-
542,"$800,000 ",0,"$680,000",1.33,-,Paul Karpowich,G,"$80,000",St Louis Blues 2012-2013 Salary Cap ,"$800,000 ",-
543,"$700,000 ",0,"$409,756",1.16,-,Jeff Woywitka,D,-,St Louis Blues 2012-2013 Salary Cap ,"$700,000 ",-
544,"$700,000 ",0,"$380,488",1.16,-,Scott Nichol,C,-,St Louis Blues 2012-2013 Salary Cap ,"$700,000 ",-
545,"$600,000 ",0,"$351,220",1.00,-,Andrew Murray,C,-,St Louis Blues 2012-2013 Salary Cap ,"$600,000 ",-
546,"$600,000 ",25,"$351,220",1.00,-,Ryan Reaves,RW,-,St Louis Blues 2012-2013 Salary Cap ,"$600,000 ","$351,220"
547,"$575,000 ",25,"$336,585",0.96,-,Taylor Chorney,D,-,St Louis Blues 2012-2013 Salary Cap ,"$575,000 ",-
548,- ,20,"$525,000",0.00,-,Cody Beach,RW,"$75,000",St Louis Blues 2012-2013 Salary Cap ,- ,"$75,000"
549,"$7,727,237 ",32,"$2,853,659",12.53,-,Vincent Lecavalier,RW,"$3,000,000",Tampa Bay Lightning 2012-2013 Salary Cap ,"$7,727,237 ","$10,000,000"
550,"$7,500,000 ",22,"$5,000,000",12.16,-,Steven Stamkos,C,"$3,000,000",Tampa Bay Lightning 2012-2013 Salary Cap ,"$7,500,000 ","$8,000,000"
551,"$5,625,000 ",37,"$3,500,000",9.12,-,Martin St. Louis,RW,"$2,000,000",Tampa Bay Lightning 2012-2013 Salary Cap ,"$5,625,000 ","$5,500,000"
552,"$5,500,000 ",28,"$3,219,512",8.92,-,Matt Carle,D,-,Tampa Bay Lightning 2012-2013 Salary Cap ,"$5,500,000 ","$3,219,512"
553,"$4,500,000 ",32,"$1,756,098",7.30,-,Ryan Malone,LW,-,Tampa Bay Lightning 2012-2013 Salary Cap ,"$4,500,000 ",-
554,"$4,000,000 ",21,"$1,500,000",6.49,-,Victor Hedman,D,"$1,500,000",Tampa Bay Lightning 2012-2013 Salary Cap ,"$4,000,000 ","$3,000,000"
555,"$3,875,000 ",33,"$2,341,463",6.28,-,Eric Brewer,D,-,Tampa Bay Lightning 2012-2013 Salary Cap ,"$3,875,000 ","$2,341,463"
556,"$3,750,000 ",0,"$2,195,122",6.08,-,Sami Salo,D,-,Tampa Bay Lightning 2012-2013 Salary Cap ,"$3,750,000 ",-
557,"$3,607,143 ",36,"$5,000,000",5.85,-,Mattias Ohlund,D,-,Tampa Bay Lightning 2012-2013 Salary Cap ,"$3,607,143 ","$5,000,000"
558,"$2,362,500 ",27,"$1,390,244",3.83,-,Teddy Purcell,LW,-,Tampa Bay Lightning 2012-2013 Salary Cap ,"$2,362,500 ","$1,390,244"
559,"$1,800,000 ",26,"$1,053,659",2.92,-,Benoit Pouliot,LW,-,Tampa Bay Lightning 2012-2013 Salary Cap ,"$1,800,000 ","$1,053,659"
560,"$1,800,000 ",24,"$819,512",2.92,-,Anders Lindback,G,-,Tampa Bay Lightning 2012-2013 Salary Cap ,"$1,800,000 ",-
561,"$1,300,000 ",0,"$731,707",2.11,-,Mathieu Garon,G,-,Tampa Bay Lightning 2012-2013 Salary Cap ,"$1,300,000 ",-
562,"$1,000,000 ",27,"$614,634",1.62,-,Brandon Crombeen,RW,-,Tampa Bay Lightning 2012-2013 Salary Cap ,"$1,000,000 ","$614,634"
563,"$900,000 ",27,"$684,358",1.46,-,Nate Thompson,C,-,Tampa Bay Lightning 2012-2013 Salary Cap ,"$900,000 ","$684,358"
564,"$875,000 ",23,"$512,195",1.42,-,Alexander Killorn,C,"$87,500",Tampa Bay Lightning 2012-2013 Salary Cap ,"$875,000 ","$599,695"
565,"$650,000 ",25,"$380,488",1.05,-,Ben Bishop,G,-,Tampa Bay Lightning 2012-2013 Salary Cap ,"$650,000 ","$380,488"
566,"$600,000 ",27,"$351,220",0.97,-,Cedrick Desjardins,G,-,Tampa Bay Lightning 2012-2013 Salary Cap ,"$600,000 ",-
567,"$600,000 ",0,"$351,220",0.97,-,Brendan Mikkelson,D,-,Tampa Bay Lightning 2012-2013 Salary Cap ,"$600,000 ",-
568,"$600,000 ",25,"$351,220",0.97,-,Tom Pyatt,C,-,Tampa Bay Lightning 2012-2013 Salary Cap ,"$600,000 ",-
569,"$577,500 ",23,"$338,049",0.94,-,Keith Aulie,D,-,Tampa Bay Lightning 2012-2013 Salary Cap ,"$577,500 ","$338,049"
570,"$525,000 ",29,"$525,000",0.85,-,Mathieu Roy,D,-,Tampa Bay Lightning 2012-2013 Salary Cap ,"$525,000 ",-
571,"$525,000 ",26,"$307,317",0.85,-,Pierre-Cedric Labrie,LW,-,Tampa Bay Lightning 2012-2013 Salary Cap ,"$525,000 ",-
572,"$307,317 ",27,"$307,317",0.50,-,Mike Angelidis,LW,-,Tampa Bay Lightning 2012-2013 Salary Cap ,"$307,317 ","$307,317"
573,"$6,500,000 ",27,"$3,804,878",10.59,-,Dion Phaneuf,D,-,Toronto Maple Leafs 2012-2013 Salary Cap ,"$6,500,000 ","$3,804,878"
574,"$5,500,000 ",28,"$3,512,195",8.96,-,Mikhail Grabovski,C,"$1,500,000",Toronto Maple Leafs 2012-2013 Salary Cap ,"$5,500,000 ","$5,012,195"
575,"$5,400,000 ",24,"$2,985,366",8.80,-,Philip Kessel,RW,-,Toronto Maple Leafs 2012-2013 Salary Cap ,"$5,400,000 ","$2,985,366"
576,"$4,250,000 ",29,"$2,487,805",6.93,-,Joffrey Lupul,RW,-,Toronto Maple Leafs 2012-2013 Salary Cap ,"$4,250,000 ","$2,487,805"
577,"$4,250,000 ",23,"$1,463,415",6.93,-,James Van Riemsdyk,LW,-,Toronto Maple Leafs 2012-2013 Salary Cap ,"$4,250,000 ","$1,463,415"
578,"$3,875,000 ",31,"$3,900,000",6.31,-,John-Michael Liles,D,"$350,000",Toronto Maple Leafs 2012-2013 Salary Cap ,"$3,875,000 ","$4,250,000"
579,"$3,250,000 ",27,"$1,902,439",5.30,-,Clarke MacArthur,LW,-,Toronto Maple Leafs 2012-2013 Salary Cap ,"$3,250,000 ","$1,902,439"
580,"$2,800,000 ",26,"$2,600,000",4.56,-,Nikolai Kulemin,LW,-,Toronto Maple Leafs 2012-2013 Salary Cap ,"$2,800,000 ","$2,600,000"
581,"$1,800,000 ",28,"$1,170,732",2.93,-,Ryan O'Byrne,D,-,Toronto Maple Leafs 2012-2013 Salary Cap ,"$1,800,000 ",-
582,"$1,800,000 ",24,"$936,585",2.93,-,James Reimer,G,-,Toronto Maple Leafs 2012-2013 Salary Cap ,"$1,800,000 ","$936,585"
583,"$1,500,000 ",29,"$1,400,000",2.44,-,Jay McClement,C,"$100,000",Toronto Maple Leafs 2012-2013 Salary Cap ,"$1,500,000 ","$1,500,000"
584,"$1,500,000 ",26,"$819,512",2.44,-,Tyler Bozak,C,-,Toronto Maple Leafs 2012-2013 Salary Cap ,"$1,500,000 ","$819,512"
585,"$1,325,000 ",25,"$731,707",2.16,-,Carl Gunnarsson,D,-,Toronto Maple Leafs 2012-2013 Salary Cap ,"$1,325,000 ","$731,707"
586,"$1,200,000 ",25,"$702,439",1.96,-,Cody Franson,D,-,Toronto Maple Leafs 2012-2013 Salary Cap ,"$1,200,000 ","$702,439"
587,"$1,000,000 ",30,"$585,366",1.63,-,Colton Orr,RW,-,Toronto Maple Leafs 2012-2013 Salary Cap ,"$1,000,000 ","$585,366"
588,"$925,000 ",24,"$526,829",1.51,-,Matt Frattin,RW,"$50,000",Toronto Maple Leafs 2012-2013 Salary Cap ,"$925,000 ",-
589,"$900,000 ",29,"$493,902",1.47,-,Drew Macintyre,G,-,Toronto Maple Leafs 2012-2013 Salary Cap ,"$900,000 ",-
590,"$875,000 ",22,"$787,500",1.43,"$212,500",Jake Gardiner,D,"$87,500",Toronto Maple Leafs 2012-2013 Salary Cap ,"$875,000 ","$875,000"
591,"$870,000 ",21,"$474,146",1.42,"$850,000",Nazem Kadri,C,-,Toronto Maple Leafs 2012-2013 Salary Cap ,"$870,000 ","$474,146"
592,"$850,000 ",25,"$497,561",1.39,"$350,000",Leo Komarov,LW,"$85,000",Toronto Maple Leafs 2012-2013 Salary Cap ,"$850,000 ","$582,561"
593,"$632,500 ",24,"$370,244",1.03,-,Frazer McLaren,LW,-,Toronto Maple Leafs 2012-2013 Salary Cap ,"$632,500 ",-
594,"$612,500 ",26,"$351,220",1.00,-,Ben Scrivens,G,-,Toronto Maple Leafs 2012-2013 Salary Cap ,"$612,500 ","$351,220"
595,"$600,000 ",26,"$351,220",0.98,-,Mark Fraser,D,-,Toronto Maple Leafs 2012-2013 Salary Cap ,"$600,000 ","$351,220"
596,"$600,000 ",27,"$351,220",0.98,-,Ryan Hamilton,LW,-,Toronto Maple Leafs 2012-2013 Salary Cap ,"$600,000 ","$351,220"
597,"$600,000 ",26,"$351,220",0.98,-,Mike Kostka,D,-,Toronto Maple Leafs 2012-2013 Salary Cap ,"$600,000 ",-
598,"$600,000 ",25,"$351,220",0.98,-,Jussi Rynnas,G,-,Toronto Maple Leafs 2012-2013 Salary Cap ,"$600,000 ",-
599,"$9,538,462 ",27,"$5,268,293",14.12,-,Alex Ovechkin,LW,-,Washington Capitals 2012-2013 Salary Cap ,"$9,538,462 ","$5,268,293"
