,age,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,expected_plsmns,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,on_ice_shot_pct,on_ice_sv_pct,pdo,player,pos,shot_thru_percentage,takeaways,toi_pbp_per_60_all,toi_pbp_per_60_ev,total_shots_attempted_all,zs_defense_pct,zs_offense_pct,team
270,31,845,762,47.4,-6.9,-3.7,601,579,49.1,-5.6,62,12,6.6,92.5,99.0,Brandon Dubinsky,C,58.9,25,15:21,13:25,151.0,63.3,36.7,Columbus Blue Jackets
271,19,1054,1339,56.0,6.4,7.2,780,1028,56.9,6.3,82,29,7.9,92.4,100.4,Pierre-Luc Dubois,LW,60.2,38,16:38,14:30,274.0,34.2,65.8,Columbus Blue Jackets
272,30,981,1041,51.5,-0.2,2.8,712,790,52.6,-0.4,72,35,8.4,91.1,99.5,Nick Foligno,LW,65.9,34,18:21,14:44,208.0,47.9,52.1,Columbus Blue Jackets
273,30,14,12,46.2,-4.2,-0.2,11,6,35.3,-16.2,2,0,0.0,83.3,83.3,Nathan Gerbe,C,100.0,0,8:36,8:36,1.0,33.3,66.7,Columbus Blue Jackets
274,24,255,209,45.0,-4.2,-1.4,196,159,44.8,-5.5,33,4,5.7,93.8,99.5,Markus Hannikainen,LW,62.0,10,8:22,7:43,50.0,54.5,45.5,Columbus Blue Jackets
275,24,420,327,43.8,-7.5,-6.7,307,246,44.5,-7.7,32,3,8.2,92.9,101.1,Scott Harrington,D,52.8,7,13:18,12:25,53.0,47.4,52.6,Columbus Blue Jackets
276,24,1121,975,46.5,-6.2,-3.7,795,752,48.6,-4.7,75,17,8.3,92.7,101.0,Boone Jenner,C,60.3,34,16:28,14:10,310.0,58.4,41.6,Columbus Blue Jackets
277,31,1311,1197,47.7,-5.4,-10.9,958,912,48.8,-5.6,77,23,8.0,91.7,99.7,Jack Johnson,D,50.3,20,19:33,17:18,175.0,55.9,44.1,Columbus Blue Jackets
278,34,114,119,51.1,-1.6,-0.8,89,91,50.6,-4.0,14,5,1.7,93.3,95.1,Jussi Jokinen,C,44.8,4,10:01,8:04,29.0,52.7,47.3,Columbus Blue Jackets
279,23,1408,1659,54.1,4.4,8.3,1044,1283,55.1,4.6,78,55,7.3,92.4,99.7,Seth Jones,D,51.3,67,24:36,20:02,485.0,41.4,58.6,Columbus Blue Jackets
280,24,126,162,56.3,1.4,2.0,86,126,59.4,3.4,11,3,9.3,87.9,97.2,Dean Kukan,D,66.7,0,12:22,12:02,18.0,39.6,60.4,Columbus Blue Jackets
281,32,194,151,43.8,-8.7,-1.8,150,114,43.2,-10.2,20,2,6.3,95.8,102.0,Mark Letestu,C,64.0,3,12:10,10:05,25.0,76.4,23.6,Columbus Blue Jackets
282,21,496,511,50.7,-0.3,0.4,381,395,50.9,-1.5,55,18,7.7,90.0,97.8,Sonny Milano,LW,56.6,14,11:39,9:55,122.0,43.2,56.8,Columbus Blue Jackets
283,22,296,263,47.0,-4.6,-1.6,214,206,49.0,-4.3,31,4,6.3,91.9,98.2,Tyler Motte,C,56.8,10,9:56,9:24,74.0,51.8,48.2,Columbus Blue Jackets
284,24,642,637,49.8,-3.2,-1.2,457,479,51.2,-2.3,44,18,7.8,93.1,101.0,Ryan Murray,D,39.5,11,18:26,16:01,86.0,52.6,47.4,Columbus Blue Jackets
285,23,838,954,53.2,3.0,7.3,628,739,54.1,2.8,61,19,7.7,94.1,101.9,Markus Nutivaara,D,50.6,9,16:01,15:19,156.0,47.4,52.6,Columbus Blue Jackets
286,26,1212,1608,57.0,8.6,8.3,900,1213,57.4,7.6,81,51,8.5,93.4,101.9,Artemi Panarin,LW,49.0,70,20:08,17:08,465.0,35.5,64.5,Columbus Blue Jackets
287,22,7,11,61.1,14.5,-0.4,6,11,64.7,18.4,1,0,14.3,100.0,114.3,Eric Robinson,LW,66.7,0,11:21,11:05,3.0,20.0,80.0,Columbus Blue Jackets
288,27,1387,1344,49.2,-3.4,-2.4,1012,1025,50.3,-3.2,81,27,8.9,91.3,100.2,David Savard,D,53.5,24,19:23,16:54,271.0,54.7,45.3,Columbus Blue Jackets
289,27,158,143,47.5,-2.8,-2.0,120,110,47.8,-4.8,21,2,2.5,93.1,95.6,Jordan Schroeder,C,64.5,5,7:29,7:21,31.0,40.3,59.7,Columbus Blue Jackets
290,24,403,391,49.2,-3.0,0.3,303,307,50.3,-3.3,53,10,7.8,91.3,99.1,Lukas Sedlak,C,53.2,13,9:24,8:43,94.0,61.8,38.2,Columbus Blue Jackets
291,34,222,244,52.4,2.3,4.5,154,187,54.8,4.6,19,12,13.6,92.4,106.0,Thomas Vanek,LW,58.8,7,14:28,12:39,80.0,33.8,66.2,Columbus Blue Jackets
292,23,862,1001,53.7,2.6,10.2,640,780,54.9,3.2,66,15,10.6,91.6,102.2,Alexander Wennberg,C,58.3,36,18:08,14:27,127.0,38.9,61.1,Columbus Blue Jackets
293,20,1353,1617,54.4,4.4,11.7,1009,1251,55.4,4.2,77,42,7.9,91.8,99.7,Zach Werenski,D,54.0,32,22:35,19:19,383.0,39.2,60.8,Columbus Blue Jackets
294,28,1210,1323,52.2,1.4,17.6,878,965,52.4,1.4,82,66,11.5,91.5,103.0,Jamie Benn,LW,61.6,63,19:49,15:23,391.0,48.2,51.8,Dallas Stars
295,32,7,8,53.3,-1.8,0.0,5,4,44.4,-12.7,1,1,0.0,100.0,100.0,Adam Cracknell,RW,66.7,2,8:35,8:35,3.0,75.0,25.0,Dallas Stars
296,22,171,168,49.6,-1.1,-1.2,129,117,47.6,-3.4,27,5,4.5,93.6,98.1,Jason Dickinson,C,47.1,5,8:32,8:27,34.0,45.8,54.2,Dallas Stars
297,22,623,659,51.4,-0.5,0.0,447,459,50.7,-1.8,72,25,7.7,93.8,101.5,Remi Elie,LW,53.4,20,10:15,9:59,131.0,53.1,46.9,Dallas Stars
298,24,919,930,50.3,-1.5,0.9,646,678,51.2,-0.5,79,16,10.3,93.5,103.7,Radek Faksa,C,62.8,38,15:16,13:02,188.0,66.6,33.4,Dallas Stars
299,35,1232,1254,50.4,-1.2,2.4,857,901,51.3,-0.2,80,30,8.8,90.0,98.8,Dan Hamhuis,D,41.0,13,20:11,17:11,161.0,59.6,40.4,Dallas Stars
300,30,372,338,47.6,-4.3,-3.0,256,240,48.4,-4.2,38,10,6.1,87.0,93.1,Martin Hanzal,C,53.9,10,14:07,10:43,115.0,66.3,33.7,Dallas Stars
301,22,58,50,46.3,-4.6,-0.3,42,42,50.0,-1.4,6,1,14.8,96.9,111.7,Dillon Heatherington,D,60.0,0,10:51,10:17,10.0,69.7,30.3,Dallas Stars
302,22,437,480,52.3,3.4,1.0,308,344,52.8,3.5,42,18,5.9,92.6,98.5,Julius Honka,D,41.6,2,13:01,11:40,101.0,43.8,56.2,Dallas Stars
303,25,1063,1054,49.8,-2.0,-0.9,790,770,49.4,-2.8,81,33,6.8,90.4,97.2,Mattias Janmark,C,59.6,32,16:56,13:60,228.0,46.1,53.9,Dallas Stars
304,25,1002,1017,50.4,-2.4,1.0,684,721,51.3,-1.3,75,44,8.1,92.5,100.6,Stephen Johns,D,48.6,25,17:33,14:42,249.0,53.3,46.7,Dallas Stars
305,25,1441,1670,53.7,4.0,19.7,1100,1211,52.4,1.7,82,93,9.3,91.9,101.3,John Klingberg,D,49.4,31,24:04,19:18,413.0,45.2,54.8,Dallas Stars
306,23,1372,1503,52.3,1.4,14.0,1035,1091,51.3,-0.4,80,50,9.0,92.9,101.9,Esa Lindell,D,51.7,19,22:04,18:35,265.0,48.9,51.1,Dallas Stars
307,26,38,49,56.3,0.7,1.7,31,39,55.7,2.4,7,2,10.3,100.0,110.3,Curtis McKenzie,LW,50.0,3,8:06,7:29,22.0,52.4,47.6,Dallas Stars
308,32,551,499,47.5,-4.7,0.1,379,360,48.7,-3.1,36,11,8.9,95.6,104.5,Marc Methot,D,41.0,1,17:53,15:41,61.0,58.2,41.8,Dallas Stars
309,25,269,259,49.1,-5.7,-1.7,200,188,48.5,-5.9,21,8,5.1,90.5,95.6,Jamie Oleksiak,D,44.7,1,15:00,12:51,38.0,49.7,50.3,Dallas Stars
310,27,1117,1107,49.8,-1.7,5.3,757,796,51.3,0.5,73,38,8.5,92.3,100.7,Greg Pateryn,D,46.3,5,19:37,16:59,216.0,61.4,38.6,Dallas Stars
311,26,884,853,49.1,-2.7,-2.0,624,626,50.1,-1.6,80,28,8.5,93.5,102.0,Tyler Pitlick,C,52.9,25,13:41,11:51,244.0,64.0,36.0,Dallas Stars
312,31,1303,1478,53.1,2.9,20.3,937,1079,53.5,3.3,82,50,9.5,90.8,100.3,Alexander Radulov,RW,55.9,46,20:08,16:48,388.0,44.1,55.9,Dallas Stars
313,24,527,673,56.1,5.7,8.4,385,469,54.9,4.1,71,16,6.5,93.2,99.7,Brett Ritchie,RW,55.2,9,10:50,9:24,212.0,49.3,50.7,Dallas Stars
314,28,742,818,52.4,1.5,3.3,527,570,52.0,0.7,73,23,7.0,92.9,99.9,Antoine Roussel,LW,49.7,16,12:26,11:22,171.0,57.6,42.4,Dallas Stars
315,26,1332,1416,51.5,0.4,13.4,955,1039,52.1,1.1,82,36,10.9,91.1,102.0,Tyler Seguin,C,59.0,38,20:54,16:13,568.0,51.0,49.0,Dallas Stars
316,23,930,880,48.6,-3.5,0.1,665,632,48.7,-3.5,82,19,5.1,89.0,94.1,Devin Shore,C,55.7,31,15:26,12:12,221.0,51.8,48.2,Dallas Stars
317,23,319,373,53.9,3.3,6.2,221,270,55.0,5.3,46,5,7.8,93.5,101.3,Gemel Smith,C,63.6,12,9:26,9:17,66.0,52.3,47.7,Dallas Stars
318,34,770,874,53.2,2.4,5.8,558,610,52.2,0.9,78,36,6.4,91.0,97.4,Jason Spezza,C,50.2,12,13:00,10:59,275.0,43.4,56.6,Dallas Stars
319,30,910,888,49.4,0.7,-5.1,691,675,49.4,-0.1,75,34,8.0,90.7,98.6,Justin Abdelkader,LW,54.5,21,16:33,12:49,200.0,50.2,49.8,Detroit Red Wings
320,23,914,882,49.1,0.7,-3.4,709,656,48.1,-1.6,71,36,7.8,90.0,97.8,Andreas Athanasiou,C,52.6,38,15:19,13:12,321.0,47.1,52.9,Detroit Red Wings
321,22,617,546,46.9,-2.3,1.0,447,419,48.4,-1.0,48,14,9.1,89.8,98.8,Tyler Bertuzzi,LW,54.2,13,14:24,12:52,153.0,55.6,44.4,Detroit Red Wings
322,33,197,133,40.3,-9.3,-3.6,148,106,41.7,-8.4,28,9,5.1,91.2,96.2,David Booth,LW,67.3,0,6:58,6:48,49.0,41.3,58.7,Detroit Red Wings
323,34,1379,1179,46.1,-4.1,-12.6,1042,921,46.9,-3.8,77,50,9.4,90.7,100.1,Trevor Daley,D,52.3,11,20:42,17:17,197.0,58.2,41.8,Detroit Red Wings
324,27,1077,1043,49.2,0.8,-2.5,802,776,49.2,0.2,65,31,8.3,92.2,100.4,Danny DeKeyser,D,43.9,6,20:19,17:57,148.0,55.2,44.8,Detroit Red Wings
325,33,1306,1186,47.6,-2.0,-10.4,993,947,48.8,-0.9,81,70,7.8,91.7,99.5,Jonathan Ericsson,D,56.2,13,19:19,16:36,153.0,61.2,38.8,Detroit Red Wings
326,24,500,515,50.7,2.2,-3.0,394,383,49.3,-0.1,68,21,7.8,89.6,97.3,Martin Frk,RW,52.7,9,10:17,8:08,188.0,42.5,57.5,Detroit Red Wings
327,28,726,549,43.1,-7.8,-6.9,504,444,46.8,-3.6,69,10,6.3,90.1,96.4,Luke Glendening,C,72.1,16,13:12,10:24,122.0,66.0,34.0,Detroit Red Wings
328,32,1244,1139,47.8,-1.2,-6.3,937,873,48.2,-1.2,66,68,6.8,91.9,98.7,Mike Green,D,47.3,29,22:05,19:35,279.0,45.6,54.4,Detroit Red Wings
329,31,988,866,46.7,-3.0,-9.8,734,672,47.8,-2.3,75,33,7.4,92.9,100.3,Darren Helm,C/LW,63.2,38,15:34,13:26,223.0,58.4,41.6,Detroit Red Wings
330,21,67,62,48.1,0.9,0.3,45,43,48.9,-0.3,5,5,15.2,97.1,112.2,Joe Hicketts,D,13.3,1,17:21,13:23,15.0,41.5,58.5,Detroit Red Wings
331,27,984,1043,51.5,3.6,-1.4,746,792,51.5,3.0,81,54,7.0,91.0,98.0,Nick Jensen,D,54.3,25,16:15,14:16,197.0,51.7,48.3,Detroit Red Wings
332,37,1123,1102,49.5,1.0,1.7,831,828,49.9,0.7,79,52,6.5,91.2,97.7,Niklas Kronwall,D,50.3,14,18:31,15:47,151.0,34.9,65.1,Detroit Red Wings
333,21,1256,1293,50.7,2.9,-5.6,938,995,51.5,3.2,82,81,9.0,89.3,98.2,Dylan Larkin,C,55.1,56,19:51,15:41,421.0,51.5,48.5,Detroit Red Wings
334,27,2,2,50.0,-7.6,-0.1,2,2,50.0,-17.3,1,0,0.0,100.0,100.0,Brian Lashoff,D,,0,4:02,2:59,,0.0,100.0,Detroit Red Wings
335,23,1077,1159,51.8,4.1,1.1,826,895,52.0,3.6,80,67,8.1,92.0,100.1,Anthony Mantha,RW,57.4,36,17:18,15:03,331.0,45.1,54.9,Detroit Red Wings
336,33,920,853,48.1,-1.0,-5.5,684,645,48.5,-1.2,79,25,7.7,92.8,100.5,Frans Nielsen,C,56.5,29,15:50,12:48,237.0,56.1,43.9,Detroit Red Wings
337,28,1115,1167,51.1,3.3,7.0,861,892,50.9,2.2,82,44,7.4,92.0,99.3,Gustav Nyquist,RW,62.1,44,17:51,15:23,343.0,44.2,55.8,Detroit Red Wings
338,24,526,528,50.1,1.5,-2.6,396,410,50.9,2.2,45,15,7.3,91.3,98.5,Xavier Ouellet,D,56.4,6,13:51,12:35,101.0,51.4,48.6,Detroit Red Wings
339,26,59,55,48.2,-2.8,-0.9,42,44,51.2,0.8,8,1,3.3,96.8,100.1,Riley Sheahan,C,35.7,1,9:03,7:30,14.0,62.5,37.5,Detroit Red Wings
340,21,110,104,48.6,-1.4,-0.3,85,80,48.5,-2.0,14,5,9.4,88.3,97.8,Evgeny Svechnikov,LW,57.7,3,8:49,8:49,26.0,44.9,55.1,Detroit Red Wings
341,27,816,839,50.7,3.2,-3.1,610,656,51.8,3.7,62,33,8.0,90.1,98.1,Tomas Tatar,C,56.9,36,16:44,14:26,246.0,48.0,52.0,Detroit Red Wings
342,21,36,20,35.7,-14.0,-1.4,27,13,32.5,-18.7,5,2,0.0,88.9,88.9,Dominic Turgeon,C,60.0,3,9:14,7:17,5.0,43.8,56.3,Detroit Red Wings
343,25,120,99,45.2,-3.7,-0.8,94,76,44.7,-5.0,17,0,6.5,92.3,98.8,Scott Wilson,C/LW,55.6,2,7:28,7:19,18.0,55.0,45.0,Detroit Red Wings
344,27,214,153,41.7,-8.1,-2.8,154,117,43.2,-6.0,31,7,7.1,93.5,100.6,Luke Witkowski,D,57.1,2,6:53,6:49,28.0,46.4,53.6,Detroit Red Wings
345,37,1243,1274,50.6,2.7,8.0,948,975,50.7,2.0,82,57,7.6,92.4,99.9,Henrik Zetterberg,LW,54.2,51,19:30,16:51,332.0,45.2,54.8,Detroit Red Wings
346,24,197,181,47.9,0.9,0.7,147,142,49.1,2.1,16,13,9.5,91.3,100.8,Pontus Aberg,LW,55.4,1,14:38,13:31,56.0,52.3,47.7,Edmonton Oilers
347,28,419,456,52.1,-0.9,0.9,311,346,52.7,-1.1,33,17,10.6,91.4,102.0,Yohann Auvitu,D,53.9,8,13:33,13:04,128.0,39.2,60.8,Edmonton Oilers
348,20,346,288,45.4,-2.5,-5.1,262,206,44.0,-4.6,18,18,5.4,90.6,96.1,Ethan Bear,D,44.4,5,18:38,16:37,45.0,40.4,59.6,Edmonton Oilers
349,23,1115,1190,51.6,1.6,4.9,846,896,51.4,0.7,73,61,8.6,91.9,100.5,Matt Benning,D,46.8,18,17:16,15:41,237.0,43.3,56.7,Edmonton Oilers
350,23,816,734,47.4,-3.6,-1.7,596,537,47.4,-3.9,67,28,7.1,90.6,97.7,Drake Caggiula,LW,57.5,27,13:33,11:46,181.0,47.4,52.6,Edmonton Oilers
351,35,639,598,48.3,-1.2,-4.2,452,453,50.1,-0.1,51,29,8.2,90.9,99.0,Mike Cammalleri,C/W,58.4,17,14:06,12:44,178.0,49.9,50.1,Edmonton Oilers
352,26,343,331,49.1,-1.6,0.9,237,246,50.9,-1.8,23,19,8.0,90.9,98.9,Brandon Davidson,D,56.0,5,17:21,14:60,50.0,51.2,48.8,Edmonton Oilers
353,22,1155,1318,53.3,4.0,10.8,855,1016,54.3,4.8,78,84,9.6,87.1,96.7,Leon Draisaitl,C,59.8,78,19:19,15:21,323.0,44.8,55.2,Edmonton Oilers
354,29,248,305,55.2,1.7,0.1,179,227,55.9,2.5,21,11,9.1,89.7,98.9,Eric Gryba,D,33.3,9,14:47,13:10,57.0,42.5,57.5,Edmonton Oilers
355,34,124,174,58.4,3.9,2.9,74,125,62.8,9.0,14,4,2.2,90.2,92.4,Jussi Jokinen,C,51.2,7,12:19,10:09,43.0,45.5,54.5,Edmonton Oilers
356,27,721,679,48.5,-3.8,-5.8,537,493,47.9,-5.1,74,33,6.3,91.5,97.7,Zack Kassian,RW,60.1,26,11:40,10:03,143.0,52.7,47.3,Edmonton Oilers
357,23,682,679,49.9,-1.1,-6.7,505,504,50.0,-1.5,69,32,7.1,90.8,97.9,Jujhar Khaira,LW,46.2,26,12:43,10:48,158.0,51.0,49.0,Edmonton Oilers
358,24,1143,1267,52.6,1.7,6.1,835,952,53.3,1.9,66,43,7.8,89.1,96.8,Oscar Klefbom,D,50.9,27,22:50,17:34,399.0,46.7,53.3,Edmonton Oilers
359,25,1179,1209,50.6,-0.8,0.0,885,923,51.1,-0.6,63,52,8.7,92.1,100.8,Adam Larsson,D,47.4,26,21:56,19:13,194.0,53.9,46.1,Edmonton Oilers
360,32,511,527,50.8,-1.5,-2.9,360,376,51.1,-2.2,60,18,5.3,87.9,93.2,Mark Letestu,C,58.6,16,13:05,8:47,162.0,54.2,45.8,Edmonton Oilers
361,24,30,27,47.4,-5.6,-0.2,27,16,37.2,-17.5,2,1,9.1,90.0,99.1,Keegan Lowe,D,40.0,1,13:54,12:45,10.0,31.3,68.8,Edmonton Oilers
362,29,1115,1188,51.6,1.0,2.0,816,895,52.3,1.3,82,76,8.0,90.5,98.4,Milan Lucic,LW,52.1,29,15:58,13:40,282.0,46.5,53.5,Edmonton Oilers
363,28,33,48,59.3,6.2,1.1,24,34,58.6,4.4,7,3,0.0,100.0,100.0,Brad Malone,C/LW,90.0,2,7:59,6:59,10.0,58.6,41.4,Edmonton Oilers
364,29,853,1000,54.0,2.8,4.2,645,762,54.2,1.9,57,34,8.0,92.1,100.1,Patrick Maroon,LW,57.1,19,17:03,15:06,212.0,45.9,54.1,Edmonton Oilers
365,21,1442,1643,53.3,3.8,13.7,1066,1259,54.2,4.4,82,67,10.5,90.5,100.9,Connor McDavid,C,63.5,111,21:32,17:18,433.0,44.4,55.6,Edmonton Oilers
366,24,875,914,51.1,-0.4,3.9,649,685,51.3,-0.8,62,45,9.8,91.2,101.0,Ryan Nugent-Hopkins,C,59.4,46,18:05,14:20,254.0,45.7,54.3,Edmonton Oilers
367,22,1547,1605,50.9,0.0,1.4,1122,1242,52.5,1.8,82,72,8.4,92.3,100.7,Darnell Nurse,D,53.0,28,22:15,19:24,366.0,51.1,48.9,Edmonton Oilers
368,26,326,296,47.6,-4.1,-2.6,241,220,47.7,-3.8,40,13,4.6,96.7,101.2,Iiro Pakarinen,RW,51.0,13,10:12,8:36,98.0,47.1,52.9,Edmonton Oilers
369,19,824,861,51.1,1.5,0.2,616,649,51.3,1.0,65,40,7.1,92.8,99.9,Jesse Puljujarvi,RW,58.6,27,13:22,12:32,232.0,49.8,50.2,Edmonton Oilers
370,24,214,179,45.5,-3.7,-2.6,177,142,44.5,-5.0,14,4,15.6,89.2,104.9,Ty Rattie,RW,64.0,2,15:28,13:55,50.0,46.5,53.5,Edmonton Oilers
371,30,1328,1251,48.5,-3.8,-6.4,939,925,49.6,-3.1,78,72,7.5,91.2,98.7,Kris Russell,D,46.6,20,19:05,16:41,193.0,48.4,51.6,Edmonton Oilers
372,31,494,483,49.4,1.2,-4.5,378,347,47.9,-1.3,36,18,4.3,89.3,93.6,Andrej Sekera,D,37.9,11,16:20,14:05,95.0,42.5,57.5,Edmonton Oilers
373,23,574,620,51.9,1.9,0.4,432,462,51.7,1.1,50,18,6.6,92.4,99.0,Anton Slepyshev,LW,52.1,25,11:49,11:34,140.0,46.6,53.4,Edmonton Oilers
374,24,967,999,50.8,-0.1,-2.5,718,739,50.7,-0.9,82,45,6.9,92.2,99.2,Ryan Strome,C,58.8,41,15:13,12:22,250.0,44.4,55.6,Edmonton Oilers
375,23,28,17,37.8,-15.0,-0.7,17,13,43.3,-16.5,2,1,0.0,90.0,90.0,Nathan Walker,C,40.0,0,10:20,9:07,5.0,50.0,50.0,Edmonton Oilers
376,19,108,159,59.6,5.3,2.4,69,105,60.3,5.8,9,8,3.8,92.9,96.7,Kailer Yamamoto,RW,56.1,5,15:10,13:11,41.0,38.7,61.3,Edmonton Oilers
377,25,57,59,50.9,2.9,-0.5,41,46,52.9,3.7,8,2,0.0,93.1,93.1,Chase Balisy,C,46.2,5,9:49,8:18,13.0,46.7,53.3,Florida Panthers
378,22,1294,1395,51.9,3.5,7.7,983,1088,52.5,3.5,79,63,10.0,89.8,99.7,Aleksander Barkov,C,68.1,82,22:04,16:48,376.0,59.6,40.4,Florida Panthers
379,25,1083,1187,52.3,4.1,4.2,832,930,52.8,3.8,82,49,9.0,91.3,100.4,Nick Bjugstad,C,63.9,52,15:07,13:28,360.0,52.4,47.6,Florida Panthers
380,20,42,22,34.4,-9.0,-0.9,31,17,35.4,-10.2,4,2,15.4,87.5,102.9,Henrik Borgström,C,60.0,2,12:40,11:19,10.0,70.6,29.4,Florida Panthers
381,25,484,427,46.9,-3.6,-2.4,347,335,49.1,-1.8,44,17,6.0,92.4,98.3,Connor Brickley,C,63.9,10,11:53,10:47,97.0,51.4,48.6,Florida Panthers
382,28,1050,1213,53.6,6.3,13.6,788,953,54.7,6.9,74,45,10.0,90.2,100.2,Evgeni Dadonov,RW,51.7,46,18:42,15:15,362.0,54.5,45.5,Florida Panthers
383,21,1636,1572,49.0,-0.5,-8.9,1285,1242,49.1,-1.5,82,99,9.4,91.4,100.8,Aaron Ekblad,D,47.4,40,23:23,18:53,399.0,57.8,42.2,Florida Panthers
384,23,72,54,42.9,-4.9,-1.2,55,42,43.3,-5.8,5,4,3.1,97.7,100.9,Henrik Haapala,LW,100.0,0,13:42,11:54,3.0,52.9,47.1,Florida Panthers
385,31,543,466,46.2,-3.6,-6.3,408,364,47.2,-3.4,75,14,5.5,91.3,96.8,Micheal Haley,C,66.3,8,7:48,7:38,83.0,43.6,56.4,Florida Panthers
386,24,1263,1365,51.9,3.9,5.9,958,1050,52.3,3.3,82,88,9.2,89.9,99.1,Jonathan Huberdeau,C,59.8,54,19:12,15:34,341.0,53.5,46.5,Florida Panthers
387,22,103,101,49.5,-3.3,-1.4,80,80,50.0,-3.9,11,4,0.0,91.8,91.8,Dryden Hunt,LW,52.2,3,10:34,10:31,23.0,50.0,50.0,Florida Panthers
388,36,633,553,46.6,-3.5,-4.7,461,435,48.5,-2.0,75,14,5.1,91.6,96.7,Derek MacKenzie,C,71.7,24,11:18,8:54,120.0,53.1,46.9,Florida Panthers
389,21,640,672,51.2,2.2,-1.3,491,513,51.1,1.7,51,21,7.6,93.1,100.7,Denis Malgin,C,56.0,31,13:51,12:30,141.0,50.1,49.9,Florida Panthers
390,23,252,232,47.9,-1.0,0.9,181,177,49.4,-0.4,26,12,5.1,96.2,101.2,Maxim Mamin,C/RW,59.6,14,10:31,10:09,47.0,45.3,54.7,Florida Panthers
391,23,1505,1444,49.0,-0.6,-2.0,1125,1122,49.9,-0.3,81,92,7.8,91.9,99.7,Mike Matheson,D,52.2,68,21:20,18:17,320.0,59.7,40.3,Florida Panthers
392,21,814,771,48.6,-1.0,-0.6,606,588,49.2,-1.0,68,28,7.0,95.2,102.2,Jared McCann,C,67.5,39,13:15,11:54,212.0,51.9,48.1,Florida Panthers
393,22,529,454,46.2,-3.1,-1.0,383,344,47.3,-2.5,38,31,5.9,91.3,97.2,Ian McCoshen,D,40.0,3,15:05,13:55,65.0,43.8,56.2,Florida Panthers
394,29,959,824,46.2,-4.2,-9.4,747,641,46.2,-5.3,76,35,8.3,91.8,100.1,Jamie McGinn,LW,64.3,20,13:27,11:49,182.0,53.8,46.2,Florida Panthers
395,25,849,903,51.5,1.9,1.5,636,697,52.3,2.2,67,33,6.6,92.1,98.7,Alexander Petrovic,D,40.8,17,14:39,14:05,147.0,39.9,60.1,Florida Panthers
396,26,1367,1292,48.6,-1.1,-0.3,1009,1006,49.9,-0.2,82,63,8.3,90.3,98.6,Mark Pysyk,D,51.7,35,18:46,16:26,205.0,58.8,41.2,Florida Panthers
397,28,852,741,46.5,-3.8,-3.2,631,581,47.9,-3.0,76,32,7.3,93.8,101.1,Colton Sceviour,C/RW,64.4,31,13:26,10:57,219.0,54.6,45.4,Florida Panthers
398,18,73,57,43.8,-3.3,-2.4,60,44,42.3,-4.7,7,2,3.1,85.7,88.8,Owen Tippett,RW,54.8,2,11:07,9:20,31.0,52.9,47.1,Florida Panthers
399,24,1406,1375,49.4,0.2,-5.3,1080,1080,50.0,-0.1,82,84,8.3,90.8,99.1,Vincent Trocheck,C,58.1,65,21:21,15:55,494.0,57.5,42.5,Florida Panthers
400,24,4,4,50.0,3.2,-0.2,4,3,42.9,-5.6,1,0,0.0,100.0,100.0,Curtis Valk,LW,,0,3:25,3:25,0.0,0.0,100.0,Florida Panthers
401,23,185,194,51.2,1.9,1.7,133,144,52.0,1.8,16,5,11.8,93.3,105.1,Frank Vatrano,LW,56.6,6,12:59,12:14,53.0,53.5,46.5,Florida Panthers
402,36,539,430,44.4,-5.2,-6.6,414,334,44.7,-5.9,42,18,7.3,91.7,99.1,Radim Vrbata,RW,61.1,22,12:54,11:30,144.0,57.9,42.1,Florida Panthers
403,24,745,795,51.6,3.7,2.0,532,602,53.1,4.3,60,53,5.4,95.2,100.6,MacKenzie Weegar,D,43.6,25,14:34,13:53,133.0,43.7,56.3,Florida Panthers
404,31,1633,1549,48.7,-1.0,-5.7,1276,1225,49.0,-1.8,82,129,9.3,91.7,101.0,Keith Yandle,D,49.7,42,24:29,18:49,360.0,58.4,41.6,Florida Panthers
405,21,288,263,47.7,-2.4,0.4,213,202,48.7,-1.3,37,6,5.4,94.3,99.7,Michael Amadio,C,48.3,11,9:19,8:27,58.0,32.5,67.5,Los Angeles Kings
406,26,417,349,45.6,-4.4,-4.3,313,259,45.3,-4.3,45,7,6.1,92.7,98.8,Andy Andreoff,LW,56.6,3,9:23,9:21,83.0,45.3,54.7,Los Angeles Kings
407,23,21,10,32.3,-20.5,-0.8,15,9,37.5,-16.6,2,0,0.0,90.9,90.9,Justin Auger,RW,33.3,0,7:60,7:60,3.0,50.0,50.0,Los Angeles Kings
408,22,7,8,53.3,6.0,0.3,4,4,50.0,2.7,1,0,50.0,100.0,150.0,Daniel Brickley,D,0.0,0,10:48,10:48,1.0,33.3,66.7,Los Angeles Kings
409,24,316,268,45.9,-4.7,-3.3,235,195,45.3,-4.9,35,6,9.0,95.1,104.1,Jonny Brodzinski,C,60.2,5,9:30,9:15,88.0,46.1,53.9,Los Angeles Kings
410,33,1079,1232,53.3,4.6,5.8,810,916,53.1,4.4,81,55,11.8,91.6,103.3,Dustin Brown,RW,60.3,40,19:50,15:15,368.0,49.6,50.4,Los Angeles Kings
