,Age,Assists,Defensive Point Shares,ES Assists,ES Blocks,ES Face-Off Losses,ES Face-Off Pct,ES Face-Off Wins,ES Goals,ES Hits,GW Goals,Games Played,Goals,Offenisve Point Shares,PP Assists,PP Goals,Penalty Minutes,Player,Plus Minus,Point Shares,Points,Position,SH Assists,SH Goals,Shooting Perecentage,Shots,Team,Time on Ice,Time on Ice Avg
316,22,1,0.0,1,3,0,,0,0,30,0,8,0,-0.1,0,0,7,Brett Ritchie,-3,-0.2,1,RW,0,0,0.0,15,Dallas Stars,93,11:36
317,21,0,-0.2,0,9,0,,0,0,4,0,4,0,-0.1,0,0,0,Esa Lindell,-3,-0.2,0,D,0,0,0.0,2,Dallas Stars,56,14:03
318,24,0,0.0,0,1,0,,0,0,4,0,3,0,-0.1,0,0,0,Curtis McKenzie,-1,-0.1,0,LW,0,0,0.0,3,Dallas Stars,26,8:48
319,21,0,0.1,0,0,1,0.0,0,0,2,0,3,0,-0.1,0,0,0,Devin Shore,2,0.0,0,C,0,0,0.0,1,Dallas Stars,36,12:07
320,35,37,1.2,17,26,536,50.1,539,11,54,3,82,13,2.7,20,2,24,Henrik Zetterberg,-15,3.9,50,LW,0,0,6.1,214,Detroit Red Wings,1592,19:25
321,37,33,1.8,21,33,517,53.7,599,8,70,1,66,16,3.8,12,8,14,Pavel Datsyuk,7,5.6,49,C,0,0,8.8,181,Detroit Red Wings,1297,19:39
322,19,22,2.0,21,25,59,41.0,41,19,65,5,80,23,4.0,1,4,34,Dylan Larkin,11,6.0,45,C,0,0,10.4,221,Detroit Red Wings,1324,16:33
323,25,24,1.5,16,18,18,25.0,6,14,74,3,81,21,4.2,8,7,24,Tomas Tatar,4,5.8,45,LW,0,0,12.7,165,Detroit Red Wings,1162,14:21
324,26,26,1.4,21,19,2,0.0,0,10,58,3,82,17,3.3,5,7,34,Gustav Nyquist,-2,4.7,43,RW,0,0,10.6,161,Detroit Red Wings,1244,15:10
325,28,23,1.1,16,44,9,35.7,5,13,207,4,82,19,2.7,7,6,120,Justin Abdelkader,-16,3.8,42,LW,0,0,12.3,155,Detroit Red Wings,1512,18:26
326,30,28,2.9,13,71,2,0.0,0,2,106,0,74,7,2.9,15,5,38,Mike Green,-6,5.9,35,D,0,0,5.6,124,Detroit Red Wings,1463,19:46
327,35,18,1.3,8,12,126,49.6,124,6,16,1,68,10,1.5,10,4,8,Brad Richards,4,2.8,28,C,0,0,6.1,164,Detroit Red Wings,1006,14:48
328,29,13,1.3,13,26,38,50.6,39,13,115,3,77,13,1.2,0,0,32,Darren Helm,-2,2.4,26,C,0,0,7.9,165,Detroit Red Wings,1160,15:04
329,35,23,1.5,9,81,0,,0,3,93,2,64,3,1.5,14,0,30,Niklas Kronwall,-21,3.1,26,D,0,0,4.9,61,Detroit Red Wings,1409,22:01
330,24,11,1.1,10,40,424,45.8,358,10,72,2,81,14,1.0,1,3,12,Riley Sheahan,-8,2.1,25,C,0,1,10.9,128,Detroit Red Wings,1234,15:14
331,26,13,1.5,13,71,511,54.6,614,8,143,3,81,8,0.0,0,0,46,Luke Glendening,4,1.5,21,C,0,0,9.1,88,Detroit Red Wings,1181,14:35
332,25,12,4.2,12,107,0,,0,8,88,3,78,8,1.0,0,0,44,Danny DeKeyser,2,5.2,20,D,0,0,11.1,72,Detroit Red Wings,1701,21:48
333,31,12,3.3,12,48,0,,0,3,121,0,71,3,0.4,0,0,56,Jonathan Ericsson,2,3.7,15,D,0,0,4.4,68,Detroit Red Wings,1316,18:32
334,26,12,2.7,12,42,0,,0,2,94,0,63,3,0.6,0,1,62,Brendan Smith,1,3.4,15,D,0,0,3.7,82,Detroit Red Wings,1109,17:36
335,21,5,0.4,5,8,76,41.1,53,8,17,1,37,9,1.7,0,0,5,Andreas Athanasiou,1,2.1,14,C,0,1,17.0,53,Detroit Red Wings,334,9:01
336,24,6,0.6,4,8,1,0.0,0,5,5,1,36,6,0.9,2,1,14,Teemu Pulkkinen,2,1.4,12,LW,0,0,9.2,65,Detroit Red Wings,416,11:34
337,30,7,2.3,7,62,0,,0,4,49,2,47,4,0.5,0,0,36,Kyle Quincey,1,2.8,11,D,0,0,6.5,62,Detroit Red Wings,929,19:46
338,24,9,2.2,8,100,0,,0,2,47,0,66,2,0.1,0,0,10,Alexey Marchenko,-5,2.3,11,D,1,0,5.0,40,Detroit Red Wings,1111,16:50
339,23,2,0.2,2,4,0,100.0,1,4,50,0,44,4,0.0,0,0,16,Tomas Jurco,-6,0.2,6,RW,0,0,9.3,43,Detroit Red Wings,404,9:11
340,28,4,1.2,4,15,0,,0,2,13,1,25,2,0.4,0,0,14,Jakub Kindl,3,1.6,6,D,0,0,5.4,37,Detroit Red Wings,412,16:28
341,21,1,-0.1,1,3,0,,0,0,4,1,10,2,0.2,0,2,2,Anthony Mantha,-6,0.1,3,RW,0,0,11.1,18,Detroit Red Wings,117,11:42
342,26,2,0.3,2,5,38,45.7,32,1,14,0,29,1,-0.3,0,0,6,Joakim Andersson,1,0.1,3,C,0,0,5.9,17,Detroit Red Wings,262,9:01
343,31,1,0.2,1,33,1,50.0,1,1,39,0,28,1,-0.7,0,0,2,Drew Miller,-5,-0.5,2,LW,0,0,3.7,27,Detroit Red Wings,363,12:58
344,23,2,0.0,2,0,0,,0,0,0,0,54,0,0.0,0,0,2,Petr Mrazek,0,9.5,2,G,0,0,,0,Detroit Red Wings,2961,54:50
345,36,1,0.0,0,0,1,0.0,0,0,3,0,2,0,0.0,1,0,2,Johan Franzen,0,0.1,1,RW,0,0,0.0,3,Detroit Red Wings,26,12:57
346,31,1,0.0,1,0,0,,0,0,0,0,37,0,0.0,0,0,2,Jimmy Howard,0,4.8,1,G,0,0,,0,Detroit Red Wings,1974,53:21
347,22,1,0.0,1,3,0,,0,0,5,0,5,0,0.0,0,0,2,Xavier Ouellet,-2,0.0,1,D,0,0,0.0,4,Detroit Red Wings,81,16:15
348,24,0,0.0,0,5,3,25.0,1,0,22,0,10,0,-0.3,0,0,7,Landon Ferraro,-3,-0.3,0,C,0,0,0.0,12,Detroit Red Wings,96,9:33
349,23,0,0.0,0,0,4,50.0,4,0,6,0,6,0,-0.2,0,0,2,Tomas Nosek,-2,-0.2,0,C,0,0,0.0,2,Detroit Red Wings,61,10:08
350,26,0,0.0,0,0,1,0.0,0,0,1,0,1,0,0.0,0,0,0,Eric Tangradi,0,0.0,0,LW,0,0,,0,Detroit Red Wings,7,6:55
351,24,39,1.8,31,50,25,35.9,14,22,82,6,82,26,5.8,8,4,54,Taylor Hall,-4,7.6,65,LW,0,0,9.1,286,Edmonton Oilers,1575,19:12
352,20,32,1.6,28,18,536,48.4,502,14,38,2,72,19,4.2,4,5,20,Leon Draisaitl,-2,5.8,51,C,0,0,14.3,133,Edmonton Oilers,1300,18:03
353,19,32,1.0,21,10,355,41.2,249,13,12,5,45,16,4.8,11,3,18,Connor McDavid,-1,5.8,48,C,0,0,15.2,105,Edmonton Oilers,850,18:53
354,25,22,1.0,18,23,3,62.5,5,18,28,4,69,25,4.6,4,7,14,Jordan Eberle,-12,5.7,47,RW,0,0,14.5,173,Edmonton Oilers,1232,17:51
355,29,22,0.9,18,25,29,40.8,20,8,35,0,55,14,3.1,4,5,30,Benoit Pouliot,-6,4.0,36,LW,0,1,12.8,109,Edmonton Oilers,883,16:03
356,22,22,0.9,15,36,454,44.8,369,8,39,1,55,12,2.2,7,4,18,Ryan Nugent-Hopkins,-9,3.2,34,C,0,0,11.1,108,Edmonton Oilers,1048,19:04
357,30,21,1.0,17,14,4,20.0,1,9,27,2,61,11,1.8,3,2,10,Teddy Purcell,-9,2.8,32,RW,1,0,8.5,130,Edmonton Oilers,1064,17:27
358,29,24,2.9,11,156,0,,0,4,60,2,81,6,1.8,12,2,12,Andrej Sekera,-15,4.7,30,D,1,0,3.9,155,Edmonton Oilers,1769,21:50
359,30,15,0.7,5,33,566,51.3,596,5,68,0,82,10,0.3,9,3,10,Mark Letestu,-21,1.0,25,C,1,2,9.3,107,Edmonton Oilers,1294,15:47
360,22,15,0.4,10,21,1,0.0,0,7,54,1,60,8,1.1,5,1,24,Nail Yakupov,-16,1.5,23,RW,0,0,6.3,127,Edmonton Oilers,853,14:13
361,29,12,0.5,8,56,16,52.9,18,7,100,2,71,10,0.8,4,2,10,Lauri Korpikoski,-17,1.3,22,LW,0,1,11.4,88,Edmonton Oilers,989,13:56
362,27,6,0.6,4,8,3,25.0,1,6,37,1,16,8,1.8,2,2,34,Patrick Maroon,6,2.3,14,LW,0,0,20.5,39,Edmonton Oilers,251,15:41
363,24,8,0.4,6,21,8,38.5,5,5,152,0,63,5,0.1,2,0,8,Iiro Pakarinen,-10,0.5,13,RW,0,0,6.6,76,Edmonton Oilers,677,10:45
364,34,7,1.2,6,68,202,55.4,251,4,175,0,68,5,-0.6,0,0,82,Matt Hendricks,2,0.6,12,LW,1,1,8.1,62,Edmonton Oilers,900,13:14
365,22,8,1.2,5,62,0,,0,4,21,1,30,4,1.0,3,0,6,Oscar Klefbom,-4,2.2,12,D,0,0,8.3,48,Edmonton Oilers,657,21:53
366,24,7,2.9,6,92,0,,0,2,74,0,51,4,0.5,0,2,20,Brandon Davidson,7,3.4,11,D,1,0,6.3,63,Edmonton Oilers,979,19:12
367,20,7,2.2,5,103,0,,0,3,160,0,69,3,-0.3,1,0,60,Darnell Nurse,-13,1.9,10,D,1,0,2.5,120,Edmonton Oilers,1396,20:14
368,25,7,0.3,2,66,2,0.0,0,2,29,0,45,3,0.3,5,1,14,Justin Schultz,-22,0.6,10,D,0,0,5.1,59,Edmonton Oilers,906,20:08
369,25,5,0.3,5,6,3,25.0,1,3,95,0,36,3,0.0,0,0,114,Zack Kassian,-7,0.2,8,RW,0,0,7.1,42,Edmonton Oilers,448,12:27
370,28,5,2.2,4,100,0,,0,2,53,0,69,2,-0.4,0,0,18,Mark Fayne,-6,1.8,7,D,1,0,3.3,61,Edmonton Oilers,1153,16:43
371,23,5,1.0,5,30,0,,0,1,15,0,20,1,0.4,0,0,10,Adam Clendening,3,1.4,6,D,0,0,3.1,32,Edmonton Oilers,311,15:33
372,27,5,2.2,5,78,0,,0,1,132,0,53,1,-0.4,0,0,75,Eric Gryba,0,1.8,6,D,0,0,1.7,58,Edmonton Oilers,948,17:53
373,23,5,1.0,5,26,0,,0,0,11,0,17,0,0.1,0,0,0,Jordan Oesterle,1,1.0,5,D,0,0,0.0,24,Edmonton Oilers,369,21:41
374,24,2,0.5,2,19,315,54.5,378,1,58,0,61,1,-1.6,0,0,18,Anton Lander,-9,-1.1,3,C,0,0,1.9,54,Edmonton Oilers,737,12:05
375,31,3,0.1,3,22,0,,0,0,12,0,9,0,0.1,0,0,6,Adam Pardy,-4,0.2,3,D,0,0,0.0,12,Edmonton Oilers,182,20:13
376,21,2,0.1,2,6,1,0.0,0,0,29,0,15,0,-0.2,0,0,13,Jujhar Khaira,-2,-0.1,2,LW,0,0,0.0,14,Edmonton Oilers,155,10:21
377,26,0,0.0,0,9,1,0.0,0,1,35,0,29,1,-0.3,0,0,24,Luke Gazdic,-6,-0.3,1,LW,0,0,5.6,18,Edmonton Oilers,180,6:12
378,29,0,-0.1,0,4,0,100.0,1,1,47,0,14,1,-0.1,0,0,6,Rob Klinkhammer,-6,-0.2,1,LW,0,0,10.0,10,Edmonton Oilers,132,9:25
379,29,1,0.0,1,9,0,,0,0,14,0,11,0,-0.1,0,0,8,Nikita Nikitin,-5,-0.1,1,D,0,0,0.0,12,Edmonton Oilers,163,14:48
380,25,1,0.0,1,0,0,,0,0,0,0,26,0,0.0,0,0,4,Anders Nilsson,0,3.1,1,G,0,0,,0,Edmonton Oilers,1413,54:21
381,22,1,0.7,1,46,0,,0,0,62,0,29,0,-0.5,0,0,20,Griffin Reinhart,-6,0.2,1,D,0,0,0.0,24,Edmonton Oilers,524,18:04
382,21,1,-0.1,1,1,0,100.0,1,0,13,0,11,0,-0.2,0,0,2,Anton Slepyshev,-5,-0.2,1,RW,0,0,0.0,5,Edmonton Oilers,96,8:41
383,28,1,0.0,1,0,0,,0,0,0,0,56,0,0.0,0,0,0,Cam Talbot,0,10.1,1,G,0,0,,0,Edmonton Oilers,3223,57:33
384,22,0,0.0,0,0,0,,0,0,0,0,5,0,0.0,0,0,0,Laurent Brossoit,0,0.1,0,G,0,0,,0,Edmonton Oilers,300,59:54
385,30,0,0.0,0,3,9,30.8,4,0,30,0,8,0,-0.3,0,0,6,Adam Cracknell,-2,-0.2,0,RW,0,0,0.0,13,Edmonton Oilers,90,11:18
386,36,0,-0.2,0,5,0,,0,0,10,0,6,0,-0.1,0,0,6,Andrew Ference,-4,-0.3,0,D,0,0,0.0,4,Edmonton Oilers,78,13:04
387,27,0,0.1,0,7,0,,0,0,7,0,7,0,-0.1,0,0,2,Brad Hunt,-1,0.0,0,D,0,0,0.0,12,Edmonton Oilers,99,14:11
388,27,0,0.0,0,0,16,44.8,13,0,4,0,6,0,-0.2,0,0,0,Andrew Miller,-1,-0.1,0,C,0,0,0.0,3,Edmonton Oilers,55,9:07
389,43,39,2.3,33,16,1,0.0,0,22,31,4,79,27,6.9,6,5,48,Jaromir Jagr,23,9.2,66,RW,0,0,18.9,143,Florida Panthers,1349,17:05
390,32,42,2.5,34,50,127,51.5,135,12,43,1,81,18,4.8,7,5,42,Jussi Jokinen,25,7.3,60,LW,1,1,11.8,153,Florida Panthers,1482,18:17
391,20,31,2.0,23,39,587,49.2,569,18,43,8,66,28,6.4,7,9,8,Aleksander Barkov,18,8.4,59,C,1,1,16.4,171,Florida Panthers,1282,19:26
392,22,39,2.1,30,36,11,38.9,7,15,53,2,76,20,5.2,9,4,43,Jonathan Huberdeau,17,7.3,59,LW,0,1,11.5,174,Florida Panthers,1379,18:09
393,22,28,2.0,19,41,559,49.5,547,20,125,4,76,25,5.1,9,4,44,Vincent Trocheck,15,7.1,53,C,0,1,14.4,174,Florida Panthers,1351,17:46
394,24,25,2.3,18,39,2,0.0,0,20,85,3,82,25,4.3,6,5,31,Reilly Smith,19,6.6,50,RW,1,0,14.5,173,Florida Panthers,1526,18:37
395,19,21,4.5,15,59,0,,0,12,87,4,78,15,3.7,6,3,41,Aaron Ekblad,18,8.2,36,D,0,0,8.2,182,Florida Panthers,1691,21:41
396,23,19,0.7,10,28,419,51.7,449,9,87,3,67,15,2.7,9,6,41,Nick Bjugstad,-8,3.4,34,C,0,0,8.8,171,Florida Panthers,1039,15:31
397,36,25,5.8,17,80,0,,0,5,27,1,82,6,1.9,8,0,26,Brian Campbell,31,7.8,31,D,0,1,6.1,99,Florida Panthers,1827,22:17
398,24,13,0.6,8,11,75,46.8,66,8,55,2,52,11,1.8,5,3,30,Brandon Pirri,-4,2.4,24,C,0,0,9.9,111,Florida Panthers,771,14:50
399,23,15,3.4,14,76,0,,0,2,157,0,66,2,0.8,0,0,90,Alexander Petrovic,17,4.2,17,D,1,0,3.8,53,Florida Panthers,1119,16:57
400,25,16,3.4,10,121,0,,0,1,122,1,74,1,0.1,6,0,51,Dmitry Kulikov,8,3.5,17,D,0,0,1.0,99,Florida Panthers,1557,21:02
401,34,7,1.1,6,38,362,54.8,439,6,154,3,64,6,-0.2,0,0,36,Derek MacKenzie,7,1.0,13,C,1,0,7.6,79,Florida Panthers,842,13:09
402,24,5,0.6,5,10,3,50.0,3,6,116,0,58,6,0.3,0,0,18,Quinton Howden,-1,0.8,11,C,0,0,11.1,54,Florida Panthers,602,10:22
403,32,5,0.2,5,3,4,33.3,2,4,14,1,19,6,1.2,0,2,10,Jiri Hudler,0,1.5,11,C,0,0,20.7,29,Florida Panthers,253,13:18
404,30,8,0.1,3,1,0,100.0,1,3,4,0,15,3,1.0,5,0,2,Teddy Purcell,-2,1.1,11,RW,0,0,15.8,19,Florida Panthers,215,14:19
405,24,7,2.5,7,73,0,,0,2,150,0,64,2,-0.4,0,0,49,Erik Gudbranson,3,2.1,9,D,0,0,2.7,73,Florida Panthers,1287,20:07
406,24,2,0.3,2,20,21,43.2,16,4,88,1,53,5,-0.4,0,1,13,Logan Shaw,-7,-0.1,7,RW,0,0,6.9,72,Florida Panthers,649,12:14
407,25,5,0.3,5,2,52,50.9,54,2,18,0,20,2,0.5,0,0,4,Corban Knight,3,0.8,7,C,0,0,18.2,11,Florida Panthers,193,9:38
408,38,6,1.4,6,70,0,,0,1,68,1,46,1,-0.2,0,0,18,Willie Mitchell,-2,1.2,7,D,0,0,3.0,33,Florida Panthers,917,19:56
409,22,2,0.1,2,2,61,43.5,47,3,17,0,20,3,0.3,0,0,2,Rocco Grimaldi,-4,0.3,5,C,0,0,10.3,29,Florida Panthers,237,11:52
410,29,4,0.3,1,9,185,45.7,156,1,36,0,25,1,-0.3,3,0,16,Dave Bolland,-2,0.0,5,C,0,0,3.8,26,Florida Panthers,352,14:06
411,23,4,0.2,4,6,0,,0,1,46,1,23,1,0.1,0,0,14,Connor Brickley,1,0.4,5,C,0,0,7.7,13,Florida Panthers,201,8:44
412,38,4,0.3,4,2,7,46.2,6,1,73,0,50,1,-0.5,0,0,80,Shawn Thornton,-2,-0.2,5,LW,0,0,1.7,58,Florida Panthers,434,8:41
413,27,4,1.7,3,70,1,50.0,1,0,70,0,47,0,-0.4,1,0,26,Steven Kampfer,5,1.2,4,D,0,0,0.0,54,Florida Panthers,709,15:06
414,23,0,0.2,0,6,61,45.0,50,2,20,0,15,2,0.1,0,0,2,Greg McKegg,1,0.3,2,C,0,0,14.3,14,Florida Panthers,124,8:15
415,28,2,1.3,1,9,1,0.0,0,0,26,0,19,0,-0.1,1,0,4,Jakub Kindl,10,1.2,2,D,0,0,0.0,26,Florida Panthers,266,13:59
416,36,2,0.0,0,0,0,,0,0,0,0,62,0,0.0,2,0,4,Roberto Luongo,0,12.1,2,G,0,0,,0,Florida Panthers,3602,58:06
417,25,1,0.1,1,7,0,,0,0,6,0,8,0,0.0,0,0,2,Dylan Olsen,-1,0.1,1,D,0,0,0.0,9,Florida Panthers,110,13:45
418,21,0,0.2,0,1,0,,0,0,1,0,3,0,-0.1,0,0,2,Mike Matheson,1,0.1,0,D,0,0,0.0,4,Florida Panthers,53,17:32
419,23,0,0.0,0,3,0,,0,0,5,0,3,0,-0.1,0,0,0,John McFarland,-1,-0.1,0,LW,0,0,0.0,2,Florida Panthers,30,9:55
420,30,0,0.0,0,0,0,,0,0,0,0,25,0,0.0,0,0,2,Al Montoya,0,3.9,0,G,0,0,,0,Florida Panthers,1351,54:03
421,23,0,0.1,0,3,0,,0,0,4,0,9,0,-0.3,0,0,2,Kyle Rau,-1,-0.2,0,C,0,0,0.0,15,Florida Panthers,113,12:35
422,26,0,0.0,0,7,0,,0,0,4,0,7,0,-0.1,0,0,4,Brent Regner,-2,-0.1,0,D,0,0,0.0,7,Florida Panthers,81,11:35
423,24,0,0.1,0,4,1,0.0,0,0,75,0,29,0,-0.8,0,0,24,Garrett Wilson,-3,-0.6,0,LW,0,0,0.0,28,Florida Panthers,272,9:22
424,28,49,3.3,34,65,826,53.5,950,19,78,8,81,25,6.5,13,5,16,Anze Kopitar,34,9.7,74,C,2,1,14.1,177,Los Angeles Kings,1690,20:52
425,31,38,2.3,29,39,630,48.7,598,19,89,6,77,24,5.7,8,4,20,Jeff Carter,18,8.0,62,C,1,1,9.9,242,Los Angeles Kings,1416,18:23
426,23,27,3.0,25,19,4,0.0,0,21,70,4,82,31,6.1,2,9,20,Tyler Toffoli,35,9.1,58,C,0,1,14.6,213,Los Angeles Kings,1420,17:19
427,27,35,2.6,29,22,13,35.0,7,18,244,5,81,20,4.6,6,2,79,Milan Lucic,26,7.2,55,LW,0,0,16.1,124,Los Angeles Kings,1396,17:14
428,26,37,7.1,21,105,0,,0,4,125,3,82,14,4.5,15,9,52,Drew Doughty,24,11.6,51,D,1,1,7.1,197,Los Angeles Kings,2297,28:01
429,26,32,4.8,19,135,0,,0,7,197,1,82,8,3.0,12,1,64,Jake Muzzin,7,7.8,40,D,1,0,3.9,203,Los Angeles Kings,1891,23:04
430,23,21,1.7,19,34,17,32.0,8,13,104,4,79,15,2.6,2,2,18,Tanner Pearson,11,4.3,36,LW,0,0,10.9,137,Los Angeles Kings,1142,14:28
431,28,21,5.0,11,182,0,,0,6,164,4,78,10,2.6,9,4,40,Alec Martinez,16,7.6,31,D,1,0,8.1,124,Los Angeles Kings,1650,21:09
432,31,17,1.2,15,20,9,47.1,8,9,234,0,82,11,0.7,1,2,30,Dustin Brown,-5,1.9,28,RW,1,0,5.0,218,Los Angeles Kings,1326,16:10
433,33,10,0.6,7,17,2,33.3,1,11,29,3,54,12,1.6,3,1,20,Marian Gaborik,-6,2.2,22,RW,0,0,8.5,142,Los Angeles Kings,807,14:57
434,35,7,0.7,6,21,283,51.0,295,4,60,0,42,10,1.4,1,6,20,Vincent Lecavalier,1,2.1,17,C,0,0,16.7,60,Los Angeles Kings,583,13:52
435,29,8,0.8,7,28,154,40.1,103,7,168,1,75,8,-0.3,1,0,20,Trevor Lewis,-10,0.4,16,C,0,1,4.8,167,Los Angeles Kings,1092,14:34
436,25,12,4.3,10,95,0,,0,2,206,1,81,2,-0.1,1,0,92,Brayden McNabb,11,4.2,14,D,1,0,2.2,91,Los Angeles Kings,1524,18:49
437,26,6,0.5,6,6,5,28.6,2,7,73,2,47,7,0.4,0,0,24,Dwight King,-6,0.8,13,LW,0,0,14.6,48,Los Angeles Kings,679,14:26
438,26,9,2.1,9,66,0,,0,1,163,0,43,2,0.5,0,1,52,Luke Schenn,5,2.6,11,D,0,0,3.5,57,Los Angeles Kings,755,17:34
439,24,2,0.6,2,11,134,50.0,134,8,82,1,60,8,0.6,0,0,76,Andy Andreoff,1,1.2,10,LW,0,0,17.4,46,Los Angeles Kings,528,8:48
440,23,7,0.5,5,17,357,51.8,384,3,97,1,68,3,-0.9,2,0,32,Nick Shore,-10,-0.4,10,C,0,0,3.3,90,Los Angeles Kings,844,12:24
441,33,8,0.5,1,28,0,,0,2,34,0,40,2,0.6,7,0,32,Christian Ehrhoff,-10,1.1,10,D,0,0,3.3,61,Los Angeles Kings,607,15:10
442,25,6,0.5,6,11,4,42.9,3,3,111,0,56,3,-0.1,0,0,55,Kyle Clifford,-1,0.4,9,LW,0,0,4.4,68,Los Angeles Kings,524,9:21
443,27,7,1.4,2,38,0,,0,1,20,0,44,2,0.6,5,1,6,Jamie McBain,2,1.9,9,D,0,0,6.3,32,Los Angeles Kings,538,12:14
444,37,6,1.6,6,33,0,,0,0,14,0,21,0,0.2,0,0,2,Rob Scuderi,9,1.8,6,D,0,0,0.0,12,Los Angeles Kings,380,18:07
445,29,1,0.4,1,2,1,66.7,2,4,3,2,14,4,0.6,0,0,9,Kris Versteeg,6,1.0,5,RW,0,0,20.0,20,Los Angeles Kings,153,10:54
446,26,5,0.5,5,8,1,0.0,0,0,78,0,52,0,-0.7,0,0,38,Jordan Nolan,0,-0.2,5,C,0,0,0.0,49,Los Angeles Kings,463,8:54
447,23,2,0.2,2,10,3,25.0,1,1,26,0,17,1,0.0,0,0,0,Michael Mersch,1,0.2,3,LW,0,0,4.3,23,Los Angeles Kings,176,10:23
448,30,3,0.0,0,0,0,,0,0,0,0,68,0,0.0,2,0,10,Jonathan Quick,0,11.5,3,G,1,0,,0,Los Angeles Kings,4034,59:20
449,23,1,0.3,1,7,0,,0,1,9,0,14,1,0.1,0,0,17,Derek Forbort,-1,0.4,2,D,0,0,7.1,14,Los Angeles Kings,155,11:03
450,33,0,0.0,0,,,,,0,0,0,1,0,0.0,0,0,0,Peter Budaj,0,0.0,0,G,0,0,,0,Los Angeles Kings,62,62:18
451,25,0,0.1,0,0,16,52.9,18,0,6,0,5,0,-0.1,0,0,2,Nic Dowd,1,0.0,0,C,0,0,0.0,3,Los Angeles Kings,53,10:35
452,27,0,0.0,0,0,0,,0,0,0,0,16,0,0.0,0,0,0,Jhonas Enroth,0,2.7,0,G,0,0,,0,Los Angeles Kings,856,53:31
453,23,0,0.1,0,4,0,,0,0,4,0,5,0,-0.1,0,0,0,Kevin Gravel,0,0.1,0,D,0,0,0.0,2,Los Angeles Kings,58,11:41
454,32,0,0.1,0,1,0,,0,0,5,0,3,0,0.0,0,0,8,Matt Greene,0,0.0,0,D,0,0,0.0,3,Los Angeles Kings,35,11:45
455,29,0,0.0,0,2,0,,0,0,0,0,1,0,0.0,0,0,0,Jeff Schultz,-1,-0.1,0,D,0,0,0.0,1,Los Angeles Kings,18,18:15
456,23,0,0.1,0,1,24,45.5,20,0,2,0,10,0,-0.2,0,0,2,Jordan Weal,0,-0.1,0,C,0,0,0.0,1,Los Angeles Kings,81,8:07
457,32,39,2.2,28,57,771,56.2,988,6,38,2,82,17,3.7,10,10,40,Mikko Koivu,6,6.0,56,C,1,1,12.1,141,Minnesota Wild,1634,19:56
458,31,28,1.5,17,42,4,0.0,0,18,71,7,70,25,5.1,11,7,36,Zach Parise,-3,6.6,53,LW,0,0,10.7,234,Minnesota Wild,1350,19:18
459,31,43,6.3,24,142,0,,0,4,69,2,82,8,3.8,18,3,30,Ryan Suter,10,10.0,51,D,1,1,4.3,188,Minnesota Wild,2345,28:36
460,23,31,1.3,22,56,556,48.7,528,10,86,3,82,13,2.3,9,2,20,Mikael Granlund,-12,3.6,44,C,0,1,8.1,160,Minnesota Wild,1486,18:07
461,23,23,1.9,20,19,16,40.7,11,18,129,1,82,20,3.6,3,2,36,Nino Niederreiter,9,5.5,43,RW,0,0,12.6,159,Minnesota Wild,1275,15:33
462,23,21,1.8,16,60,274,45.4,228,19,130,4,82,21,3.2,4,2,16,Charlie Coyle,1,4.9,42,C,1,0,15.0,140,Minnesota Wild,1419,17:18
463,32,23,1.0,15,17,26,31.6,12,12,18,5,74,18,3.5,8,6,22,Thomas Vanek,-9,4.5,41,LW,0,0,12.3,146,Minnesota Wild,1155,15:37
464,33,25,1.9,18,31,45,45.1,37,8,31,2,75,11,1.9,7,3,12,Jason Pominville,10,3.8,36,RW,0,0,5.9,187,Minnesota Wild,1227,16:22
465,24,20,2.1,17,55,365,53.3,416,12,57,2,76,14,2.7,1,0,24,Erik Haula,21,4.8,34,C,2,2,14.1,99,Minnesota Wild,967,12:44
466,26,18,4.9,7,157,0,,0,6,51,2,77,11,2.3,8,5,14,Jared Spurgeon,10,7.2,29,D,3,0,9.0,122,Minnesota Wild,1746,22:41
467,21,16,3.2,10,56,0,,0,4,83,3,81,10,2.4,6,6,38,Mathew Dumba,1,5.6,26,D,0,0,6.6,152,Minnesota Wild,1364,16:50
468,24,10,1.1,7,33,1,50.0,1,12,83,1,71,13,1.0,2,0,20,Jason Zucker,-5,2.1,23,LW,1,1,8.2,158,Minnesota Wild,1106,15:35
469,25,16,4.0,14,105,0,,0,3,66,0,73,5,1.1,1,2,22,Marco Scandella,6,5.0,21,D,1,0,4.0,126,Minnesota Wild,1511,20:42
470,28,11,1.0,10,24,3,25.0,1,5,9,1,60,5,0.4,0,0,20,Justin Fontaine,3,1.4,16,RW,1,0,9.3,54,Minnesota Wild,711,11:51
471,32,5,0.7,5,37,17,55.3,21,6,87,0,60,7,0.3,0,0,48,Ryan Carter,-3,1.0,12,LW,0,1,11.3,62,Minnesota Wild,668,11:08
472,31,3,0.5,3,12,1,0.0,0,4,157,0,61,4,-0.4,0,0,6,Chris Porter,-6,0.1,7,LW,0,0,8.9,45,Minnesota Wild,588,9:38
473,22,5,2.9,5,110,0,,0,2,34,0,68,2,-0.7,0,0,18,Jonas Brodin,-4,2.1,7,D,0,0,3.4,58,Minnesota Wild,1389,20:25
474,22,6,0.5,4,23,0,,0,1,3,0,29,1,0.5,2,0,8,Mike Reilly,-4,0.9,7,D,0,0,3.7,27,Minnesota Wild,350,12:05
