,age,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,on_ice_shot_pct,on_ice_sv_pct,pdo,player,pos,shot_thru_percentage,takeaways,toi_pbp_per_60_all,toi_pbp_per_60_ev,total_shots_attempted_all,zs_defense_pct,zs_offense_pct,team
603,22,126,163,56.4,7.5,91,114,55.6,6.4,18,5,6.9,91.2,98.1,Alexander Vasyunov,LW,56.3,5,11:29,11:24,32,45.6,54.4,New Jersey Devils
604,28,705,743,51.3,-2.8,515,574,52.7,-1.5,57,19,7.7,91.5,99.2,Anton Volchenkov,D,49.2,7,18:06,15:47,132,48.2,51.8,New Jersey Devils
605,33,877,862,49.6,-4.3,654,653,50.0,-4.3,69,38,7.1,92.5,99.6,Colin White,D,52.1,21,18:51,15:53,96,51.9,48.1,New Jersey Devils
606,25,966,1094,53.1,0.9,746,819,52.3,-0.5,82,34,7.8,90.7,98.5,Travis Zajac,C,59.7,60,19:47,14:59,290,43.6,56.4,New Jersey Devils
607,23,294,326,52.6,-1.8,221,261,54.1,-1.3,38,15,4.7,95.6,100.3,Vladimir Zharkov,RW,67.8,19,11:20,10:07,59,44.4,55.6,New Jersey Devils
608,32,761,881,53.7,2.1,585,694,54.3,2.7,79,30,7.9,89.6,97.5,Dainius Zubrus,RW,60.5,33,17:09,13:58,190,47.7,52.3,New Jersey Devils
609,21,932,796,46.1,-3.0,683,572,45.6,-3.6,70,44,7.6,90.0,97.6,Josh Bailey,C,63.0,72,17:50,13:05,162,57.0,43.0,New York Islanders
610,22,13,4,23.5,,11,3,21.4,,1,0,0.0,100.0,100.0,Matt Campanale,D,,0,8:21,8:21,0,50.0,50.0,New York Islanders
611,26,159,123,43.6,-8.7,117,84,41.8,-9.5,15,4,5.1,89.3,94.4,Jeremy Colliton,C,35.0,11,11:53,10:11,20,56.7,43.3,New York Islanders
612,24,1034,923,47.2,-0.4,746,663,47.1,-0.8,77,54,8.1,89.1,97.3,Blake Comeau,RW,50.6,55,18:24,13:45,352,55.5,44.5,New York Islanders
613,22,68,48,41.4,-10.2,48,39,44.8,-8.7,8,1,6.9,86.7,93.6,Justin Dibenedetto,LW,60.0,0,9:04,8:43,10,54.5,45.5,New York Islanders
614,20,7,4,36.4,-15.1,7,3,30.0,-20.9,1,0,0.0,85.7,85.7,Jamie Doornbosch,D,50.0,2,5:21,4:33,2,40.0,60.0,New York Islanders
615,33,588,433,42.4,-5.4,422,320,43.1,-2.9,34,14,8.4,91.9,100.4,Mark Eaton,D,46.0,9,20:16,16:39,63,60.3,39.7,New York Islanders
616,26,761,615,44.7,-4.5,545,445,44.9,-3.7,53,18,6.2,91.5,97.7,Bruno Gervais,D,37.6,28,15:22,13:42,109,55.6,44.4,New York Islanders
617,32,165,65,28.3,-20.0,118,42,26.3,-23.0,39,1,13.5,90.4,103.9,Trevor Gillies,LW,52.9,1,2:58,2:54,17,52.9,47.1,New York Islanders
618,23,919,922,50.1,4.2,661,689,51.0,5.1,76,29,9.4,91.3,100.8,Michael Grabner,RW,68.1,68,14:56,12:31,329,54.9,45.1,New York Islanders
619,24,222,134,37.6,-12.8,148,104,41.3,-10.2,27,4,9.0,90.5,99.4,Micheal Haley,C,54.2,7,8:02,7:41,24,54.2,45.8,New York Islanders
620,20,1051,988,48.5,2.7,759,728,49.0,2.7,62,48,9.2,90.6,99.7,Travis Hamonic,D,45.5,42,21:14,17:09,253,53.5,46.5,New York Islanders
621,25,1082,954,46.9,-1.9,784,703,47.3,-1.4,64,25,9.4,90.7,100.1,Jack Hillen,D,45.3,39,18:26,15:50,172,53.6,46.4,New York Islanders
622,30,196,194,49.7,0.0,145,134,48.0,0.0,17,2,5.7,92.2,97.8,Trent Hunter,RW,44.1,3,12:40,11:16,68,52.6,47.4,New York Islanders
623,23,512,383,42.8,-5.9,357,273,43.3,-6.0,42,10,8.0,92.4,100.4,Jesse Joensuu,RW,55.4,11,11:21,11:13,74,55.1,44.9,New York Islanders
624,27,778,568,42.2,-6.7,556,405,42.1,-7.4,46,22,11.0,90.8,101.7,Milan Jurcina,D,54.7,25,18:04,14:34,139,54.9,45.1,New York Islanders
625,21,148,126,46.0,-3.9,106,94,47.0,-5.6,11,4,4.2,85.3,89.6,Mark Katic,D,57.1,13,16:26,14:05,14,47.8,52.2,New York Islanders
626,30,790,473,37.5,-12.4,566,345,37.9,-12.0,82,12,8.1,91.0,99.1,Zenon Konopka,C,73.3,18,10:03,8:23,75,70.5,29.5,New York Islanders
627,24,1114,937,45.7,-2.0,787,684,46.5,-1.5,60,34,10.0,92.2,102.2,Andrew MacDonald,D,37.4,48,22:55,17:39,187,55.4,44.6,New York Islanders
628,21,746,506,40.4,-10.3,550,353,39.1,-11.7,68,11,7.6,91.6,99.2,Matt Martin,LW,44.6,25,10:49,9:48,130,54.6,45.4,New York Islanders
629,34,1174,998,45.9,-4.8,832,744,47.2,-2.6,64,39,8.0,91.1,99.1,Radek Martinek,D,46.2,34,20:51,17:40,210,56.0,44.0,New York Islanders
630,32,339,302,47.1,-3.4,255,217,46.0,-3.3,20,10,3.2,90.3,93.5,Mike Mottau,D,43.8,4,20:20,16:10,48,51.0,49.0,New York Islanders
631,27,1271,1225,49.1,2.6,916,897,49.5,2.9,82,21,8.3,90.7,98.9,Matt Moulson,LW,59.2,46,18:37,14:45,397,45.7,54.3,New York Islanders
632,18,117,78,40.0,-8.9,92,61,39.9,-10.5,9,5,4.2,95.6,99.8,Nino Niederreiter,RW,63.2,5,13:36,12:39,19,34.8,65.2,New York Islanders
633,26,813,834,50.6,3.9,586,620,51.4,4.6,71,33,9.9,90.7,100.6,Frans Nielsen,C,61.4,65,17:30,12:06,251,57.8,42.2,New York Islanders
634,22,467,539,53.6,5.7,331,401,54.8,6.2,38,22,9.4,89.4,98.8,Kyle Okposo,RW,44.2,26,16:35,13:33,163,54.2,45.8,New York Islanders
635,27,1199,1165,49.3,3.2,858,836,49.4,3.0,81,53,8.5,90.7,99.2,P.A. Parenteau,LW,61.7,44,17:59,14:31,261,43.2,56.8,New York Islanders
636,22,24,19,44.2,-4.9,20,14,41.2,-5.9,2,1,0.0,93.3,93.3,Rhett Rakhshani,RW,66.7,2,11:43,11:04,3,46.7,53.3,New York Islanders
637,26,334,312,48.3,-0.2,256,225,46.8,-1.3,27,15,6.5,87.3,93.8,Dylan Reese,D,48.9,11,14:49,13:13,47,50.0,50.0,New York Islanders
638,24,590,466,44.1,-3.3,431,338,44.0,-3.5,45,36,7.4,87.9,95.3,Rob Schremp,C,53.4,29,14:43,12:52,116,58.7,41.3,New York Islanders
639,33,370,237,39.0,-8.2,262,180,40.7,-6.9,34,2,6.1,89.3,95.4,Jon Sim,LW,64.4,13,11:02,9:39,59,63.1,36.9,New York Islanders
640,22,6,8,57.1,,6,4,40.0,,1,0,0.0,100.0,100.0,Shane Sims,D,0.0,1,6:34,6:34,1,0.0,100.0,New York Islanders
641,20,1281,1220,48.8,2.0,943,881,48.3,0.9,79,51,8.3,90.3,98.6,John Tavares,C,60.1,73,19:02,15:25,404,44.4,55.6,New York Islanders
642,40,232,192,45.3,-4.7,179,143,44.4,-2.3,18,20,7.2,92.5,99.7,Doug Weight,C,48.1,9,17:32,12:32,54,51.4,48.6,New York Islanders
643,22,279,298,51.6,4.6,199,224,53.0,3.8,20,10,9.5,91.5,101.0,Ty Wishart,D,43.4,9,16:49,14:53,53,50.7,49.3,New York Islanders
644,26,529,501,48.6,3.8,400,351,46.7,1.2,32,23,5.5,88.5,94.0,James Wisniewski,D,42.6,17,22:28,16:22,155,54.6,45.4,New York Islanders
645,22,981,997,50.4,-0.7,725,756,51.0,-1.7,82,16,8.9,91.5,100.4,Artem Anisimov,C,56.7,46,16:12,13:16,335,50.0,50.0,New York Rangers
646,30,767,757,49.7,-2.2,547,577,51.3,-2.2,76,19,6.4,92.6,99.0,Sean Avery,C,60.4,19,11:14,10:44,227,47.7,52.3,New York Rangers
647,28,96,71,42.5,-9.7,71,52,42.3,-10.6,22,1,8.6,94.2,102.8,Derek Boogaard,LW,44.4,0,4:33,4:32,9,38.5,61.5,New York Rangers
648,26,1058,975,48.0,-3.9,728,749,50.7,-2.6,82,20,6.4,92.8,99.3,Brian Boyle,C,59.7,33,15:44,13:03,365,60.7,39.3,New York Rangers
649,25,823,772,48.4,-2.6,597,582,49.4,-3.0,60,12,9.7,88.1,97.8,Ryan Callahan,RW,59.7,42,19:53,14:07,298,53.4,46.6,New York Rangers
650,27,653,532,44.9,-7.3,476,386,44.8,-9.3,63,17,10.4,93.6,104.0,Erik Christensen,C,51.8,28,12:46,10:32,166,46.7,53.3,New York Rangers
651,20,694,698,50.1,1.7,488,519,51.5,2.0,47,24,8.3,89.8,98.1,Michael Del Zotto,D,38.2,16,19:29,15:05,152,47.0,53.0,New York Rangers
652,34,239,204,46.0,-7.0,172,161,48.3,-7.3,24,3,7.1,94.8,101.9,Chris Drury,C,47.3,9,12:01,9:43,55,67.2,32.8,New York Rangers
653,24,1110,1075,49.2,-1.9,810,816,50.2,-2.1,77,18,9.7,89.4,99.1,Brandon Dubinsky,C,58.9,48,20:13,14:55,343,51.9,48.1,New York Rangers
654,23,2,4,66.7,,2,3,60.0,,1,0,0.0,100.0,100.0,Brodie Dupont,C,100.0,0,5:34,5:34,1,33.3,66.7,New York Rangers
655,27,836,757,47.5,-3.8,610,572,48.4,-3.9,65,16,7.8,91.7,99.5,Steve Eminger,D,38.3,18,15:51,14:12,60,48.4,51.6,New York Rangers
656,32,829,756,47.7,-2.6,561,584,51.0,-0.6,66,7,8.2,93.5,101.7,Ruslan Fedotenko,LW,56.1,28,14:59,13:06,214,59.0,41.0,New York Rangers
657,28,487,482,49.7,0.1,351,354,50.2,-1.5,43,10,7.6,94.6,102.2,Alex Frolov,LW,62.4,12,14:26,12:07,125,48.5,51.5,New York Rangers
658,28,835,798,48.9,-3.3,621,602,49.2,-5.0,62,26,9.2,93.5,102.8,Marian Gaborik,RW,59.0,34,18:05,14:36,322,37.0,63.0,New York Rangers
659,26,651,678,51.0,-2.1,466,521,52.8,-1.4,58,15,7.6,92.9,100.5,Matt Gilroy,D,54.3,15,14:11,12:31,138,39.0,61.0,New York Rangers
660,26,1566,1356,46.4,-5.5,1098,1023,48.2,-5.1,80,51,8.2,92.6,100.7,Dan Girardi,D,45.8,30,24:34,19:07,240,53.4,46.6,New York Rangers
661,20,56,43,43.4,-8.4,44,32,42.1,-13.1,8,0,0.0,90.3,90.3,Evgeny Grachev,C,50.0,4,7:42,7:36,6,36.4,63.6,New York Rangers
662,25,26,33,55.9,-13.9,16,25,61.0,-9.4,4,0,10.5,75.0,85.5,Chad Kolarik,RW,57.1,1,9:08,8:23,7,39.3,60.7,New York Rangers
663,35,185,170,47.9,-6.1,141,124,46.8,-8.9,19,8,8.0,92.2,100.3,Bryan McCabe,D,52.3,3,15:54,11:53,65,40.5,59.5,New York Rangers
664,21,628,650,50.9,-1.8,442,500,53.1,-0.9,40,11,9.7,93.0,102.7,Ryan McDonagh,D,38.6,18,18:41,16:48,70,49.6,50.4,New York Rangers
665,28,72,67,48.2,-10.9,56,50,47.2,-12.0,11,0,3.1,95.5,98.6,Kris Newbury,C,42.9,0,7:38,7:19,14,48.1,51.9,New York Rangers
666,35,336,302,47.3,-7.6,241,221,47.8,-9.3,29,7,9.4,93.6,103.0,Vinny Prospal,C,67.8,5,15:20,11:60,90,32.5,67.5,New York Rangers
667,26,931,852,47.8,-3.5,659,646,49.5,-3.8,82,29,6.3,93.0,99.3,Brandon Prust,LW,62.1,26,13:49,11:43,140,58.5,41.5,New York Rangers
668,32,488,508,51.0,1.7,362,390,51.9,-0.3,32,13,9.1,92.3,101.4,Michal Rozsival,D,30.4,16,22:03,17:22,79,49.8,50.2,New York Rangers
669,23,1070,1109,50.9,0.1,770,834,52.0,-1.3,76,13,8.4,94.3,102.7,Michael Sauer,D,43.2,25,17:29,15:44,125,48.8,51.2,New York Rangers
670,24,1465,1354,48.0,-4.4,1062,1014,48.8,-5.8,77,37,7.9,92.9,100.8,Marc Staal,D,49.6,54,25:43,19:47,234,52.9,47.1,New York Rangers
671,20,963,1073,52.7,2.9,686,798,53.8,2.5,82,25,8.8,91.6,100.5,Derek Stepan,C,53.7,39,16:27,13:32,309,36.0,64.0,New York Rangers
672,22,55,49,47.1,1.1,39,41,51.3,1.6,10,0,0.0,96.8,96.8,Dale Weise,RW,75.0,2,6:30,6:23,12,40.5,59.5,New York Rangers
673,35,137,80,36.9,-13.7,102,61,37.4,-14.5,18,2,4.4,93.4,97.9,Todd White,C,57.9,3,7:41,7:00,19,52.1,47.9,New York Rangers
674,27,12,3,20.0,-26.6,8,1,11.1,-40.7,1,0,0.0,100.0,100.0,Jeremy Williams,RW,0.0,0,3:43,3:43,1,50.0,50.0,New York Rangers
675,24,339,448,56.9,6.5,249,331,57.1,4.8,37,12,8.3,96.7,104.9,Wojtek Wolski,LW,61.4,14,14:29,12:04,127,34.7,65.3,New York Rangers
676,23,374,502,57.3,5.9,269,378,58.4,4.8,42,6,7.4,91.7,99.1,Mats Zuccarello,LW,61.2,16,14:10,11:30,121,32.5,67.5,New York Rangers
677,38,702,655,48.3,-2.5,541,484,47.2,-2.9,54,46,8.2,88.1,96.3,Daniel Alfredsson,RW,51.3,45,19:17,14:11,187,47.2,52.8,Ottawa Senators
678,24,6,5,45.5,,4,4,50.0,,1,0,0.0,100.0,100.0,Cody Bass,C,,0,7:09,7:09,0,33.3,66.7,Ottawa Senators
679,27,113,105,48.2,1.9,80,83,50.9,4.2,8,3,4.5,92.5,97.0,Andre Benoit,D,63.0,3,16:50,14:54,27,51.8,48.2,Ottawa Senators
680,23,462,464,50.1,0.7,354,354,50.0,0.8,36,13,8.0,88.0,96.0,Bobby Butler,LW,62.9,9,15:26,13:12,116,49.8,50.2,Ottawa Senators
681,26,790,836,51.4,1.6,592,632,51.6,3.1,58,22,7.3,90.9,98.2,Chris Campoli,D,43.7,13,18:49,15:50,135,49.0,51.0,Ottawa Senators
682,30,524,569,52.1,1.9,387,432,52.7,3.8,50,22,7.1,92.2,99.3,Matt Carkner,D,56.3,9,14:53,12:53,71,50.3,49.7,Ottawa Senators
683,24,312,321,50.7,2.6,230,255,52.6,4.7,26,11,4.7,93.7,98.5,Erik Condra,RW,58.5,9,15:52,13:09,82,42.0,58.0,Ottawa Senators
684,21,29,44,60.3,13.5,23,31,57.4,7.7,4,1,0.0,92.3,92.3,Stephane Da Costa,RW,81.8,7,11:25,10:20,11,26.3,73.7,Ottawa Senators
685,30,781,600,43.4,-10.0,586,443,43.1,-9.6,55,29,6.6,90.2,96.8,Mike Fisher,C,64.5,21,18:25,14:11,203,48.4,51.6,Ottawa Senators
686,23,1044,1019,49.4,-1.3,794,737,48.1,-2.1,82,25,6.5,90.5,97.0,Nick Foligno,LW,67.9,31,15:35,13:46,218,44.8,55.2,Ottawa Senators
687,36,1055,1050,49.9,-0.8,814,780,48.9,-0.3,67,48,6.8,91.2,98.0,Sergei Gonchar,D,41.2,22,23:12,17:38,260,45.9,54.1,Ottawa Senators
688,24,317,328,50.9,2.7,249,260,51.1,3.2,24,8,9.1,91.5,100.6,Colin Greening,C,62.6,11,15:05,13:43,91,52.8,47.2,Ottawa Senators
689,29,329,318,49.1,0.1,259,239,48.0,-1.4,25,10,10.3,94.2,104.5,David Hale,D,57.1,8,16:19,14:58,35,47.1,52.9,Ottawa Senators
690,20,1283,1357,51.4,0.3,987,984,49.9,-1.0,75,79,6.4,90.2,96.6,Erik Karlsson,D,48.5,56,23:31,18:23,375,42.7,57.3,Ottawa Senators
691,30,618,625,50.3,-0.7,449,467,51.0,1.2,57,21,7.4,87.5,94.9,Chris Kelly,C,52.0,27,15:39,12:42,171,51.9,48.1,Ottawa Senators
692,37,727,666,47.8,-4.5,572,484,45.8,-5.6,54,50,6.6,92.2,98.7,Alex Kovalev,RW,53.7,33,16:16,13:45,229,48.2,51.8,Ottawa Senators
693,34,986,965,49.5,-1.4,734,731,49.9,-0.1,64,41,6.8,87.9,94.7,Filip Kuba,D,43.2,22,20:44,16:06,176,44.7,55.3,Ottawa Senators
694,23,680,626,47.9,-3.8,501,488,49.3,-2.3,50,20,6.6,90.1,96.8,Brian Lee,D,38.9,5,17:17,15:05,90,51.6,48.4,Ottawa Senators
695,31,64,70,52.2,3.6,44,52,54.2,4.7,24,2,2.6,96.7,99.2,Francis Lessard,D,50.0,1,3:51,3:51,12,32.4,67.6,Ottawa Senators
696,26,42,26,38.2,-16.7,35,18,34.0,-24.4,5,1,6.7,92.6,99.3,Corey Locke,C,54.5,0,9:10,8:13,11,14.3,85.7,Ottawa Senators
697,26,876,774,46.9,-4.7,667,595,47.1,-3.9,66,22,8.5,89.7,98.3,Milan Michalek,RW,61.9,40,18:04,13:48,270,46.9,53.1,Ottawa Senators
698,31,882,869,49.6,-0.9,643,632,49.6,-0.3,80,20,6.7,90.3,97.0,Chris Neil,RW,55.0,35,12:46,12:16,191,49.5,50.5,Ottawa Senators
699,22,52,56,51.9,6.3,39,42,51.9,3.0,6,4,0.0,88.0,88.0,Jim O'Brien,C,73.3,2,9:40,9:11,15,41.2,58.8,Ottawa Senators
700,32,1403,1206,46.2,-5.7,1056,875,45.3,-6.7,82,54,6.6,89.9,96.4,Chris Phillips,D,47.6,26,21:31,17:48,170,52.0,48.0,Ottawa Senators
701,26,36,31,46.3,-12.6,27,24,47.1,-11.8,7,0,11.8,90.9,102.7,Ryan Potulny,C,62.5,2,6:57,6:54,8,39.1,60.9,Ottawa Senators
702,24,569,657,53.6,3.0,440,492,52.8,3.6,55,15,6.8,91.1,97.9,Peter Regin,C,55.1,40,13:23,12:18,158,45.9,54.1,Ottawa Senators
703,35,421,448,51.6,1.2,308,327,51.5,2.0,50,21,7.4,90.8,98.2,Jarkko Ruutu,LW,51.1,16,12:28,10:38,90,48.6,51.4,Ottawa Senators
704,27,658,781,54.3,4.6,489,593,54.8,5.8,79,21,5.9,93.3,99.1,Ryan Shannon,RW,63.1,41,12:56,10:30,187,38.3,61.7,Ottawa Senators
705,26,95,130,57.8,6.0,68,93,57.8,6.1,9,2,5.8,98.0,103.8,Derek Smith,D,59.1,3,15:19,14:43,22,26.2,73.8,Ottawa Senators
706,22,527,556,51.3,0.5,390,400,50.6,-0.5,55,13,4.9,91.5,96.4,Zack Smith,C,58.2,21,12:36,11:08,134,46.4,53.6,Ottawa Senators
707,27,888,921,50.9,2.3,690,704,50.5,3.2,62,62,9.9,89.2,99.0,Jason Spezza,C,54.4,52,20:12,14:46,344,52.3,47.7,Ottawa Senators
708,28,193,188,49.3,0.5,135,144,51.6,2.3,19,4,6.4,92.5,98.9,Marek Svatos,RW,60.0,6,11:57,11:01,55,30.5,69.5,Ottawa Senators
709,25,64,47,42.3,-5.2,50,35,41.2,-8.4,7,3,0.0,89.2,89.2,Roman Wick,RW,26.7,2,8:38,8:37,15,52.2,47.8,Ottawa Senators
710,20,85,91,51.7,6.5,70,68,49.3,2.6,8,2,16.7,84.0,100.7,Patrick Wiercioch,D,20.0,0,13:54,12:52,15,37.7,62.3,Ottawa Senators
711,27,561,662,54.1,3.9,420,493,54.0,4.6,72,9,5.4,91.1,96.5,Jesse Winchester,C,61.5,24,10:50,9:47,192,50.6,49.4,Ottawa Senators
712,24,187,135,41.9,-8.6,145,104,41.8,-8.2,13,2,3.6,93.2,96.8,Oskars Bartulis,D,36.8,3,13:01,12:53,19,58.3,41.7,Philadelphia Flyers
713,30,494,340,40.8,-11.9,330,243,42.4,-10.6,75,8,7.3,91.6,98.9,Blair Betts,C,60.7,18,10:27,6:47,84,73.4,26.6,Philadelphia Flyers
714,32,129,74,36.5,-14.3,89,54,37.8,-11.5,10,1,3.1,93.0,96.1,Nick Boynton,D,10.0,0,10:15,10:04,10,56.3,43.8,Philadelphia Flyers
715,33,1176,1173,49.9,-1.7,875,890,50.4,-1.7,77,16,10.4,92.4,102.8,Daniel Briere,C,63.7,33,18:18,15:07,386,45.8,54.2,Philadelphia Flyers
716,26,443,353,44.3,-6.3,319,255,44.4,-7.1,57,6,3.6,90.6,94.2,Daniel Carcillo,LW,65.1,7,7:45,7:41,86,59.0,41.0,Philadelphia Flyers
717,26,1518,1564,50.7,-0.6,1089,1173,51.9,0.3,82,59,10.2,92.0,102.2,Matt Carle,D,44.7,33,21:59,18:23,262,51.9,48.1,Philadelphia Flyers
718,26,1135,1223,51.9,0.8,842,920,52.2,0.2,80,29,10.2,93.2,103.4,Jeff Carter,C,58.9,40,18:14,14:36,569,55.4,44.6,Philadelphia Flyers
719,25,1418,1410,49.9,-1.5,1041,1071,50.7,-1.3,82,51,9.2,91.5,100.6,Braydon Coburn,D,47.3,32,21:04,18:10,241,50.5,49.5,Philadelphia Flyers
720,23,1096,1268,53.6,3.3,829,958,53.6,2.1,82,44,9.0,91.5,100.5,Claude Giroux,RW,55.8,48,19:24,14:10,303,49.8,50.2,Philadelphia Flyers
721,22,21,23,52.3,,13,15,53.6,,3,1,0.0,87.5,87.5,Erik Gustafsson,D,40.0,1,10:57,10:44,5,64.3,35.7,Philadelphia Flyers
722,28,1132,1105,49.4,-2.5,816,821,50.2,-2.3,82,33,10.7,91.2,101.8,Scott Hartnell,RW,60.7,31,16:36,13:43,290,46.8,53.2,Philadelphia Flyers
723,23,12,9,42.9,-14.5,10,7,41.2,-16.2,2,0,0.0,87.5,87.5,Ben Holmstrom,C,0.0,1,9:05,6:22,1,40.0,60.0,Philadelphia Flyers
724,27,1086,1057,49.3,-2.9,777,803,50.8,-1.6,81,37,10.0,91.9,101.9,Ville Leino,LW,59.7,39,16:01,13:40,196,37.2,62.8,Philadelphia Flyers
725,25,1332,1332,50.0,-1.9,991,974,49.6,-3.8,81,40,10.1,93.6,103.7,Andrej Meszaros,D,45.9,34,21:07,16:34,314,54.8,45.2,Philadelphia Flyers
726,23,807,787,49.4,-3.2,596,599,50.1,-2.7,67,29,8.1,94.6,102.7,Andreas Nodl,RW,66.2,21,13:16,12:25,151,55.4,44.6,Philadelphia Flyers
727,39,1129,956,45.9,-7.4,840,706,45.7,-8.5,81,54,8.5,93.2,101.7,Sean O'Donnell,D,37.0,15,15:32,13:54,92,55.9,44.1,Philadelphia Flyers
728,25,709,594,45.6,-6.6,501,429,46.1,-6.8,81,12,8.1,90.2,98.3,Darroll Powe,C,53.8,20,12:17,9:02,160,63.3,36.7,Philadelphia Flyers
729,36,781,806,50.8,-2.7,546,598,52.3,-1.7,50,26,8.9,91.7,100.6,Chris Pronger*,D,46.3,19,22:30,15:43,242,49.4,50.6,Philadelphia Flyers
730,25,1104,1088,49.6,-2.0,783,812,50.9,-1.1,81,46,8.7,91.6,100.3,Mike Richards,C,49.3,62,18:51,13:43,373,52.9,47.1,Philadelphia Flyers
731,34,354,256,42.0,-11.0,238,187,44.0,-9.5,58,10,8.5,93.0,101.5,Jody Shelley,LW,59.6,5,6:11,6:08,52,61.4,38.6,Philadelphia Flyers
732,25,39,56,58.9,8.9,29,40,58.0,8.0,4,0,3.4,95.0,98.4,Danny Syvret,D,33.3,0,12:50,12:49,9,40.0,60.0,Philadelphia Flyers
733,35,1204,1250,50.9,0.1,860,945,52.4,1.2,82,39,9.1,90.7,99.8,Kimmo Timonen,D,50.7,43,22:28,15:39,290,50.0,50.0,Philadelphia Flyers
734,21,1004,1004,50.0,-2.7,734,756,50.7,-2.0,75,16,10.0,92.5,102.5,James van Riemsdyk,LW,57.1,27,14:32,13:08,303,47.3,52.7,Philadelphia Flyers
735,24,364,338,48.1,-2.2,267,237,47.0,-2.6,27,14,8.9,93.9,102.8,Kris Versteeg,RW,54.7,13,15:22,13:13,95,49.8,50.2,Philadelphia Flyers
736,30,54,29,34.9,-19.7,35,23,39.7,-16.7,4,1,6.3,96.3,102.5,Matt Walker,D,75.0,0,11:38,11:32,4,64.7,35.3,Philadelphia Flyers
737,20,38,35,47.9,3.4,27,26,49.1,0.2,3,1,11.1,94.7,105.8,Eric Wellwood,LW,61.5,4,13:25,13:14,13,46.2,53.8,Philadelphia Flyers
738,26,577,736,56.1,4.6,433,547,55.8,2.9,56,25,6.7,93.0,99.7,Nikolai Zherdev,RW,63.7,19,12:51,11:47,212,49.7,50.3,Philadelphia Flyers
739,33,647,565,46.6,-7.8,460,424,48.0,-6.0,80,15,5.6,91.1,96.8,Craig Adams,RW,65.2,24,12:11,9:05,138,50.6,49.4,Pittsburgh Penguins
740,32,368,337,47.8,-6.8,269,260,49.1,-5.7,44,8,7.5,92.1,99.5,Arron Asham,RW,74.1,7,9:33,9:32,81,41.9,58.1,Pittsburgh Penguins
741,30,164,187,53.3,-0.8,124,131,51.4,-4.1,21,3,5.1,90.2,95.3,Mike Comrie,C,64.1,2,11:49,9:08,39,41.8,58.2,Pittsburgh Penguins
742,27,557,650,53.9,1.5,417,474,53.2,0.7,60,7,6.8,93.6,100.4,Chris Conner,RW,57.3,15,11:49,11:12,157,43.6,56.4,Pittsburgh Penguins
743,32,711,770,52.0,-1.4,531,560,51.3,-2.7,67,19,9.1,92.7,101.9,Matt Cooke,LW,57.2,23,15:38,12:06,166,50.4,49.6,Pittsburgh Penguins
744,29,44,40,47.6,-2.4,33,27,45.0,-4.6,6,0,0.0,90.9,90.9,Ryan Craig,C,77.8,0,9:49,8:26,9,39.3,60.7,Pittsburgh Penguins
745,23,621,722,53.8,-1.1,472,536,53.2,-1.8,41,29,12.9,91.5,104.4,Sidney Crosby,C,57.8,15,21:55,16:03,277,52.6,47.4,Pittsburgh Penguins
746,31,1101,1083,49.6,-6.0,841,820,49.4,-6.7,81,14,8.7,93.5,102.1,Pascal Dupuis,LW,59.8,33,16:52,14:00,286,51.4,48.6,Pittsburgh Penguins
747,28,748,709,48.7,-4.8,564,526,48.3,-6.1,63,14,6.3,93.1,99.4,Deryk Engelland,D,45.0,15,13:20,12:51,109,45.6,54.4,Pittsburgh Penguins
748,30,80,71,47.0,-7.5,50,44,46.8,-8.6,19,1,15.2,97.1,112.2,Eric Godard,RW,33.3,0,5:10,5:08,3,50.0,50.0,Pittsburgh Penguins
749,25,852,963,53.1,1.4,628,712,53.1,1.0,60,31,10.2,92.8,103.0,Alex Goligoski,D,39.8,8,20:46,15:42,254,41.8,58.2,Pittsburgh Penguins
750,30,52,46,46.9,-11.1,34,37,52.1,-3.6,5,1,0.0,90.0,90.0,Andrew Hutchinson,D,20.0,0,15:18,12:49,10,54.2,45.8,Pittsburgh Penguins
751,22,212,260,55.1,4.0,153,196,56.2,4.5,25,8,9.5,92.0,101.6,Dustin Jeffrey,C,55.7,9,12:58,10:41,70,45.8,54.2,Pittsburgh Penguins
752,25,42,57,57.6,12.8,27,42,60.9,21.7,4,1,12.9,90.5,103.4,Nick Johnson,RW,71.4,1,16:44,11:57,14,52.6,47.4,Pittsburgh Penguins
753,24,847,1075,55.9,4.9,637,796,55.5,4.3,80,20,6.7,92.5,99.2,Tyler Kennedy,C,58.2,25,14:32,12:37,402,47.3,52.7,Pittsburgh Penguins
754,37,202,291,59.0,5.6,150,204,57.6,3.8,20,16,8.8,92.2,101.0,Alex Kovalev,RW,37.3,5,17:11,13:23,75,39.6,60.4,Pittsburgh Penguins
755,31,796,937,54.1,1.0,609,694,53.3,-0.8,66,22,10.0,92.7,102.7,Chris Kunitz,LW,50.6,18,18:17,13:35,263,49.5,50.5,Pittsburgh Penguins
756,23,1204,1501,55.5,3.7,920,1100,54.5,2.2,82,52,8.7,91.6,100.2,Kris Letang,D,50.8,39,24:02,17:28,463,45.1,54.9,Pittsburgh Penguins
